Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Municipal Bodies||Redhakhol NAC,RDL NAC-2/2024-25,2024_ORULB_107063_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,18-Nov-2024 10:00 AM,05-Dec-2024 05:30 PM,18-Nov-2024 10:00 AM,05-Dec-2024 05:00 PM,NA ,NA ,18-Nov-2024 10:00 AM,05-Dec-2024 05:00 PM,"38,682",Yes,percentage,1.0%,Nil,Nil,1.0,Date,Date,,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,"Executive Officer, NAC, Redhakhol","Executive Officer, NAC, Redhakhol",Construction of Multi colour Interlocking Paver Block road from Bhalchua Pump House towards Bishnu Munda in ward No 06,Construction of Multi colour Interlocking Paver Block road from Bhalchua Pump House towards Bishnu Munda in ward No 06,Please refer Tender documents. ,NA ,"38,68,202",Civil Works - Roads,NA ,Tender,90.0,45.0,Rairakhol,768106.0,NA ,NA ,NA ,"NAC, Redhakhol",No ,No,AOC,23-May-2025,"INR 3,829,520.103",45.0,Sanjeeb Toppo,31-May-2025 02:20 PM,1138.pdf (613.00 KB),1.0,2681627.0,MARUTI CONSTRUCTIONS,INR,"3,829,520.103",1,2676889,AMAR KUMAR SINGH,03-Dec-2024 07:04 PM,Rejected-Finance,As per quoted rate,04-Mar-2025 03:55 PM,Finance,26 Bidder participated and accepted for Technical Evaluation,Biranchi Dharua,06-Dec-2024 11:35 AM,,BOQ Comparative Chart,Sibaram Sahoo,Internal,"Chairperson, EO, JE, ME",Biranchi Dharua,04-Mar-2025 03:55 PM,finsummary_516419.pdf (2702.73 KB),Municipal Bodies||Redhakhol NAC,2024_ORULB_107063_2,RDL NAC-2/2024-25,Construction of Multi colour Interlocking Paver Block road from Bhalchua Pump House towards Bishnu Munda in ward No 06,Sibaram Sahoo,Internal,"Chairperson, EO,ME,JE",Biranchi Dharua,10-Feb-2025 04:38 PM,techsummary_516419.pdf (548.46 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2674980,Banamali Behera,02-Dec-2024 09:26 PM,Rejected-Finance,As per quoted rate,04-Mar-2025 03:55 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2677039,Benudhara Pradhan,03-Dec-2024 08:08 PM,Rejected-Finance,As per quoted rate,04-Mar-2025 03:55 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2674725,BIJAY PRADHAN,02-Dec-2024 10:15 PM,Rejected-Finance,As per quoted rate,04-Mar-2025 03:55 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2676015,Bikash Chandra Dash,05-Dec-2024 02:43 PM,Rejected-Finance,As per quoted rate,04-Mar-2025 03:55 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2682306,BINAYA PRADHAN,04-Dec-2024 08:58 PM,Rejected-Finance,As per quoted rate,04-Mar-2025 03:55 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2674012,BISWARANJAN PRADHAN,05-Dec-2024 03:06 PM,Rejected-Finance,As per quoted rate,04-Mar-2025 03:55 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2682329,DEBI PRASAD MOHARANA,04-Dec-2024 09:13 PM,Rejected-Finance,As per quoted rate,04-Mar-2025 03:55 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2677464,DUKHIRAM SAHU,04-Dec-2024 09:20 AM,Rejected-Finance,As per quoted rate,04-Mar-2025 03:55 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2677948,GOBINDA CHANDRA SAHU,03-Dec-2024 11:29 AM,Rejected-Finance,As per quoted rate,04-Mar-2025 03:55 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
