Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
EIC-CIVIL||SERNB-CIRCLE-JEYPORE||EERNB-DIVN-MALKANGIRI,S.E(R and B)-MLK-12/2024-25,2025_EICCL_110703_6,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAPER COST, EMD, RC, VAT, GSTN, PAN, LABOUR LICENSE AND OTHER DOCUMENTS AS PER DTCN",15-Feb-2025 11:00 AM,25-Feb-2025 11:00 AM,15-Feb-2025 11:00 AM,24-Feb-2025 04:00 PM,NA ,NA ,15-Feb-2025 11:00 AM,24-Feb-2025 04:00 PM,"42,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,"SE (R and B) Division, Malkangiri","SE (R and B) Division, Malkangiri",SR to supplying and fixing of W metal beam crash barrier at Govindapalli to Sonuguda road from ch 0.000 km to ch. 10.00 km in the District of Malkangiri during 224-25,Civil Work,Please Refer Tender Document ,NA ,,Civil Works - Roads,NA ,Tender,90.0,30.0,Malkangiri,764045.0,NA ,NA ,NA ,"SE (R and B) Division, Malkangiri",No ,No,AOC,23-May-2025,"INR 3,529,987",30.0,Rabindra Kumar Behera,23-May-2025 05:58 PM,3.pdf (2097.00 KB),1.0,2830524.0,AMIT KUMAR SWAIN,INR,"3,529,987",1,2829966,AJIT KUMAR MALLICK,22-Feb-2025 12:24 PM,Rejected-Technical,Reject,23-May-2025 05:52 PM,Finance,All Bidders are qualified the Technical Bid,Rabindra Kumar Behera,23-May-2025 05:43 PM,finance_530283.pdf,BOQ Comparative Chart,"Rabindra Kumar Behera, SE",Internal,,Rabindra Kumar Behera,23-May-2025 05:56 PM,finsummary_530283.pdf (2096.92 KB),EIC-CIVIL||SERNB-CIRCLE-JEYPORE||EERNB-DIVN-MALKANGIRI,2025_EICCL_110703_6,S.E(R and B)-MLK-12/2024-25,SR to supplying and fixing of W metal beam crash barrier at Govindapalli to Sonuguda road from ch 0.000 km to ch. 10.00 km in the District of Malkangiri during 224-25,"Rabindra Kumar Behera, SE",Internal,,Rabindra Kumar Behera,23-May-2025 05:52 PM,techsummary_530283.pdf (2096.92 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2830524,AMIT KUMAR SWAIN,24-Feb-2025 02:37 PM,Accepted-AOC,Agreement Drawn,23-May-2025 05:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2835490,AMIYA KUMAR PAIKARAY,24-Feb-2025 03:08 PM,Rejected-Technical,Reject,23-May-2025 05:52 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2829908,ASHIS KUMAR DAS,21-Feb-2025 08:44 PM,Rejected-Technical,Reject,23-May-2025 05:52 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2828271,BISWAJIT ROUT,20-Feb-2025 06:55 PM,Rejected-Technical,Reject,23-May-2025 05:52 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2831730,CHITTA RANJAN SARKAR,23-Feb-2025 12:16 AM,Rejected-Technical,Reject,23-May-2025 05:52 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2830354,GOLLECHA DEBENDRA KUMAR JAIN,22-Feb-2025 11:30 AM,Rejected-Technical,Reject,23-May-2025 05:52 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2835620,GYANA PRAKASH BISWAL,24-Feb-2025 03:51 PM,Rejected-Technical,Reject,23-May-2025 05:52 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2835288,JAGANNATH KHEMUNDU,24-Feb-2025 02:44 PM,Rejected-Technical,Reject,23-May-2025 05:52 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2833205,KIRAN SWAIN,23-Feb-2025 07:12 PM,Rejected-Technical,Reject,23-May-2025 05:52 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
