Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"CE,Minor Irrigation,BBSR||SESMIC-BERHAMPUR||GANJAM II",Online Tender /19/ GMID-I/2024-25,2025_CEMIB_111329_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Copy of License, Affidavit, GSTN, PAN, No relation certificate and other documents",04-Mar-2025 04:00 PM,12-Mar-2025 11:00 AM,04-Mar-2025 04:00 PM,11-Mar-2025 05:00 PM,04-Mar-2025 04:00 PM ,10-Mar-2025 05:00 PM ,04-Mar-2025 04:00 PM,11-Mar-2025 05:00 PM,18-Mar-2025 12:30 PM,"84,100",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"S.E M.I.Division Ganjam-1 ,Berhampur","O/o the SE, M.I. Division Ganjam-I, Engineering School Road, Berhampur 10",Construction of Sankhuanalla-II Check Dam,Construction of Sankhuanalla II Check Dam in Digapahandi Block under MATY scheme.,Please refer Tender documents. ,NA ,"84,10,000",Civil Works - Others,NA ,Tender,90.0,120.0,Digapahandi,761012.0,NA ,NA ,NA ,"S.E M.I.Division Ganjam-1 ,Berhampur",No ,No,AOC,06-May-2025,"INR 6,906,802.34",120.0,KIRAN KUMAR SUBUDHY,06-May-2025 07:26 PM,7_w.pdf (404.00 KB),1.0,2846625.0,SANTOSH KUMAR BEHERA,INR,"6,906,802.34",1,2850433,AKASH CHANDRA DASH,11-Mar-2025 12:49 PM,Rejected-AOC,Losser of transparent lottery,06-May-2025 07:26 PM,Finance,31 bidders,KIRAN KUMAR SUBUDHY,06-May-2025 07:08 PM,finance_532212.pdf,BOQ Comparative Chart,SE MI DIVISION GM-I,Internal,,KIRAN KUMAR SUBUDHY,06-May-2025 07:19 PM,finsummary_532212.pdf (467.63 KB),"CE,Minor Irrigation,BBSR||SESMIC-BERHAMPUR||GANJAM II",2025_CEMIB_111329_2,Online Tender /19/ GMID-I/2024-25,Construction of Sankhuanalla-II Check Dam,Technical,31 bidders,KIRAN KUMAR SUBUDHY,18-Mar-2025 11:58 AM,technical_532212.pdf,SE MI DIVISION GM-I,Internal,,KIRAN KUMAR SUBUDHY,18-Mar-2025 12:02 PM,18-Mar-2025 12:30 PM,techsummary_532212.pdf (426.84 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2849690,AMARESWARA SATAPATHY,10-Mar-2025 07:11 PM,Rejected-AOC,Losser of transparent lottery,06-May-2025 07:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2846786,Amit kumar raulo,07-Mar-2025 06:16 PM,Rejected-AOC,Losser of transparent lottery,06-May-2025 07:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2849677,Ashok Kumar Nayak,10-Mar-2025 08:21 PM,Rejected-AOC,Losser of transparent lottery,06-May-2025 07:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2848526,BALIA KUMAR PRADHAN,10-Mar-2025 11:50 AM,Rejected-AOC,Losser of transparent lottery,06-May-2025 07:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2850322,BASANTA SAHU,11-Mar-2025 01:15 PM,Rejected-AOC,Losser of transparent lottery,06-May-2025 07:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2849577,BISWAJIT BARADA,10-Mar-2025 06:04 PM,Rejected-AOC,Losser of transparent lottery,06-May-2025 07:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2846655,CHANDRA SEKHAR SASMAL,07-Mar-2025 03:22 PM,Rejected-AOC,Losser of transparent lottery,06-May-2025 07:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2847183,Chinmaya Kumar Rana,08-Mar-2025 02:05 PM,Rejected-AOC,Losser of transparent lottery,06-May-2025 07:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2849653,CHITTARANJAN DASH,10-Mar-2025 06:43 PM,Rejected-AOC,Losser of transparent lottery,06-May-2025 07:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
