Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
CE BM Baitarani Basin Kenojhar||Addl CE Salapada Irrigation Circle Salapada||EE Keonjhar Irrigation Divn Keonjhar,BAID-02 OF 2024-25,2025_KIDK_109547_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Cost of tender paper, EMD, Affidavit, RC, GSTIN, PAN, NO relationship etc",18-Jan-2025 09:00 AM,28-Jan-2025 11:00 AM,18-Jan-2025 09:00 AM,27-Jan-2025 05:30 PM,NA ,NA ,18-Jan-2025 09:00 AM,27-Jan-2025 05:30 PM,"8,400",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"4,000",Nil,Nil,No,"O/o the S.E, Baitarani Irrigation Division, Salapa","O/o the S.E, Baitarani Irrigation Division, Salapa",Improvement to flood protection embankment on Baitarani right near Siddheswar temple of village Tukuna for the year 2024-25 (construction of Bathing ghat and steps),Improvement to flood protection embankment on Baitarani right near Siddheswar temple of village Tukuna for the year 2024-25 (construction of Bathing ghat and steps),Please refer Tender documents. ,NA ,"8,40,000",Civil Works - Others,NA ,Tender,90.0,30.0,Salapada,758020.0,NA ,NA ,NA ,"O/o the S.E, Baitarani Irrigation Division, Salapa",No ,No,AOC,19-May-2025,"INR 707,887",30.0,Laxman Marandi,19-May-2025 01:58 PM,SCAN_20250519_133715482.pdf (571.00 KB),AOC UPLOADED,1.0,2779890.0,JYOTSHNARANI JENA,INR,"707,887",1,2780212,Amaresh Kumar Biswal,27-Jan-2025 12:32 PM,Rejected-Finance,LOTTERY LOSER,22-Feb-2025 09:26 PM,Finance,evaluation summery uploaded,Laxman Marandi,22-Feb-2025 09:13 PM,finance_526350.pdf,BOQ Comparative Chart,"Er. Laxman Marndi, SE",Internal,"Er. Sidhartha Sankar Dash, AE Estr",Laxman Marandi,22-Feb-2025 09:26 PM,finsummary_526350.pdf (105.64 KB),CE BM Baitarani Basin Kenojhar||Addl CE Salapada Irrigation Circle Salapada||EE Keonjhar Irrigation Divn Keonjhar,2025_KIDK_109547_5,BAID-02 OF 2024-25,Improvement to flood protection embankment on Baitarani right near Siddheswar temple of village Tukuna for the year 2024-25 (construction of Bathing ghat and steps),"Er. Laxman Marndi, SE",Internal,"Er. Sidhartha Sankar Dash, AE Estr",Laxman Marandi,22-Feb-2025 09:16 PM,techsummary_526350.pdf (413.58 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Other document as per DTCN,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2777793,BAILOCHANA BEHERA,26-Jan-2025 08:04 PM,Rejected-Finance,LOTTERY LOSER,22-Feb-2025 09:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2773436,BALARAM SENAPATI,23-Jan-2025 09:32 PM,Rejected-Finance,LOTTERY LOSER,22-Feb-2025 09:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2779953,BIMAL KUMAR ROUT,27-Jan-2025 12:28 PM,Rejected-Finance,LOTTERY LOSER,22-Feb-2025 09:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2772564,BISWABHARATI PRADHAN,23-Jan-2025 04:35 PM,Rejected-Finance,LOTTERY LOSER,22-Feb-2025 09:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2773031,DURYODHAN SAHOO,23-Jan-2025 06:49 PM,Rejected-Finance,LOTTERY LOSER,22-Feb-2025 09:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2776045,JAGABANDHU JENA,25-Jan-2025 01:03 PM,Rejected-Finance,LOTTERY LOSER,22-Feb-2025 09:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2779890,JYOTSHNARANI JENA,27-Jan-2025 01:19 PM,Accepted-AOC,LOTTERY WINNER,19-May-2025 01:59 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2772648,KABIRANJAN SAHOO,23-Jan-2025 06:04 PM,Rejected-Finance,LOTTERY LOSER,22-Feb-2025 09:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2770884,KALANDI JENA,22-Jan-2025 02:22 PM,Rejected-Finance,LOTTERY LOSER,22-Feb-2025 09:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
