Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
CE JICA Project BLB Sukinda,ACE JPC-01/2024-25,2025_JICA_109242_3,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Cost, EMD, PAN, GSTIN, Contractor Regd. certificate, NRC and Affidavit.",13-Jan-2025 10:00 AM,28-Jan-2025 11:00 AM,13-Jan-2025 10:00 AM,27-Jan-2025 05:30 PM,13-Jan-2025 10:00 AM ,22-Jan-2025 05:30 PM ,13-Jan-2025 10:00 AM,27-Jan-2025 05:30 PM,18-Feb-2025 11:00 AM,"3,10,420",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",Nil,Nil,No,"Additional Chief Engineer, JICA Projects Circle","Additional Chief Engineer, JICA Projects Circle, Sukinda","Construction of field channel work in Pubal Minor, Pubal Sub Minor and kanakhai Minor","Construction of field channel work in Pubal Minor, Pubal Sub Minor and kanakhai Minor Under Rengali Left Bank Canal System in Irrigation Block- C",Please refer Tender documents. ,NA ,"3,10,41,928",Civil Works - Canal,NA ,Tender,120.0,365.0,Sukinda,755018.0,NA ,NA ,NA ,Sukinda,No ,No,AOC,08-Apr-2025,"INR 26,388,743.15",365.0,Susanta Kumar Singh,02-May-2025 11:13 AM,Pubal.pdf (1297.00 KB),This work is awarded to Sri Jyoti Ranjan Sahoo,1.0,2779571.0,Jyoti Ranjan Sahoo,INR,"26,388,743.15",1,2779437,ASUTOSH SAHOO,26-Jan-2025 11:35 PM,Rejected-AOC,Unsuccessful in Lottery,02-May-2025 11:13 AM,Finance,20 Nos of bidders are admitted,Babula Kumar Behera,18-Feb-2025 06:56 PM,finance_524945.pdf,BOQ Comparative Chart,Er Mrutyunjaya Sethy,Internal,"Er Manoranjan Prusty, Er Susanta Kumar Singh, Er Pradeep Kumar Muni, Er Bhagyashree Murmu",Babula Kumar Behera,18-Feb-2025 07:44 PM,finsummary_524945.pdf (1101.95 KB),CE JICA Project BLB Sukinda,2025_JICA_109242_3,ACE JPC-01/2024-25,"Construction of field channel work in Pubal Minor, Pubal Sub Minor and kanakhai Minor",Technical,20 Nos of Bidders have been applied and all are admitted.,Susanta Kumar Singh,28-Jan-2025 05:45 PM,technical_524945.pdf,Er Mrutyunjaya Sethy,Internal,"Er Manoranjan Prusty, Er Samar Mahapatra, Er Susanta Kumar Singh, Er Pradeep Kumar Muni, Er Bhagyashree Murmu",Susanta Kumar Singh,14-Feb-2025 05:57 PM,18-Feb-2025 11:00 AM,techsummary_524945.pdf (1291.22 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN.,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2779806,Benudhar Nayak,27-Jan-2025 10:39 AM,Rejected-AOC,Unsuccessful in Lottery,02-May-2025 11:13 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill Of Quantities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2776000,DHIMAN PATTNAIK,25-Jan-2025 11:28 AM,Rejected-AOC,Unsuccessful in Lottery,02-May-2025 11:13 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2777229,DIPTI RANJAN JENA,25-Jan-2025 07:33 PM,Rejected-AOC,Unsuccessful in Lottery,02-May-2025 11:13 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2775263,GOPABANDHU SAHOO,26-Jan-2025 07:20 PM,Rejected-AOC,Unsuccessful in Lottery,02-May-2025 11:13 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2778350,Harekrushna Sahoo,26-Jan-2025 01:24 PM,Rejected-AOC,Unsuccessful in Lottery,02-May-2025 11:13 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2771892,JUKTAMISA SWATIPRADA BALA,26-Jan-2025 02:38 PM,Rejected-AOC,Unsuccessful in Lottery,02-May-2025 11:13 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2779571,Jyoti Ranjan Sahoo,27-Jan-2025 12:11 PM,Accepted-AOC,Successful in Lottery,02-May-2025 11:13 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2779444,KAMAKSHYA PRIYADARSAN,26-Jan-2025 11:08 PM,Rejected-AOC,Unsuccessful in Lottery,02-May-2025 11:13 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2775827,MALAYA RANJAN DALABEHERA,24-Jan-2025 11:37 PM,Rejected-AOC,Unsuccessful in Lottery,02-May-2025 11:13 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
