Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar||EE Mechanical Division Cuttack,SE/MDC-01(1)/2024-25,2024_CEMWR_104639_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, GST, PAN, AFFIDAVIT AND ALL OTHER DOCUMENTS AS PER DTCN",05-Sep-2024 11:00 AM,18-Sep-2024 11:00 AM,05-Sep-2024 11:00 AM,17-Sep-2024 05:00 PM,05-Sep-2024 11:00 AM ,10-Sep-2024 05:00 PM ,05-Sep-2024 11:00 AM,17-Sep-2024 05:00 PM,"6,600",No,fixed,,Nil,Nil,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,"SUPERINTENDING ENGINEER, MECHANICAL DIVISION, CTC.","O/O THE SUPERINTENDING ENGINEER, MECHANICAL DIVISION, CTC.",Repair of gates of Narigaon check dam over Kendua Drain village Narigaon in Dasarathpur block under Drainage Division Jajpur for the year 2024-25.,Repair of gates of Narigaon check dam over Kendua Drain village Narigaon in Dasarathpur block under Drainage Division Jajpur for the year 2024-25.,Please refer Tender documents. ,NA ,"6,57,516",Mechanical Works,NA ,Tender,90.0,60.0,"NARIGAON, DASARATHPUR, JAJPUR",755006.0,NA ,NA ,NA ,CUTTACK,No ,No,AOC,28-May-2025,"INR 558,954",60.0,BISHNU NARAYAN MOHAPATRA,28-May-2025 06:00 PM,1.1.pdf (292.00 KB),1.0,2547450.0,M/S KALINGA METAL PRODUCTS( PROPRIETOR TAPAN KUMAR MOHANTY),INR,"558,954",1,2550594,ABHISEKH ENTERPRISERS,17-Sep-2024 03:09 PM,Rejected-Technical,LOSER OF LOTTERY,23-May-2025 04:45 PM,Finance,ALL BID DOCUMENTS ARE DOWNLOADED,BISHNU NARAYAN MOHAPATRA,19-Sep-2024 07:57 AM,,BOQ Comparative Chart,"SUPERINTENDING ENGINEER, MECHANICAL DIVISION, JAGATPUR, CUTTACK",Internal,,BISHNU NARAYAN MOHAPATRA,23-May-2025 07:16 PM,finsummary_506125.pdf (230.66 KB),Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar||EE Mechanical Division Cuttack,2024_CEMWR_104639_1,SE/MDC-01(1)/2024-25,Repair of gates of Narigaon check dam over Kendua Drain village Narigaon in Dasarathpur block under Drainage Division Jajpur for the year 2024-25.,"SUPERINTENDING ENGINEER, MECHANICAL DIVISION, JAGATPUR, CUTTACK",Internal,,BISHNU NARAYAN MOHAPATRA,23-May-2025 04:45 PM,techsummary_506125.pdf (1574.47 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2542969,"ACHYUTA NANDA SWAIN ,PROPRIETOR M/S. ADITYA ENTERPRISER.",08-Sep-2024 04:03 PM,Rejected-Technical,LOSER OF LOTTERY,23-May-2025 04:45 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2544701,BANASHREE BHUYAN,16-Sep-2024 09:09 PM,Rejected-Technical,LOSER OF LOTTERY,23-May-2025 04:45 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2541765,DASH ENGINEERING AND WORKS,15-Sep-2024 11:56 AM,Rejected-Technical,LOSER OF LOTTERY,23-May-2025 04:45 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2549921,DASH ENTERPRISERS PROP.RAJEEB LOCHAN DASH,17-Sep-2024 02:24 PM,Rejected-Technical,LOSER OF LOTTERY,23-May-2025 04:45 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2547488,DHARANIDHAR PARIJA PORP. SILPA SAGAR,15-Sep-2024 01:01 PM,Rejected-Technical,LOSER OF LOTTERY,23-May-2025 04:45 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2544692,LAXMIDHRA BHUYAN,16-Sep-2024 10:47 PM,Rejected-Technical,LOSER OF LOTTERY,23-May-2025 04:45 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2541438,Manashi Dash (Prop - M/s. Babby Engg. & Works),15-Sep-2024 11:50 AM,Rejected-Technical,LOSER OF LOTTERY,23-May-2025 04:45 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2541715,M/S Abirvab Steel Product,17-Sep-2024 04:15 PM,Rejected-Technical,LOSER OF LOTTERY,23-May-2025 04:45 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2545092,M/s. ASHIRBAD INDUSTRIES Prp. PRAKASH CHANDRA LENKA,16-Sep-2024 08:35 PM,Rejected-Technical,LOSER OF LOTTERY,23-May-2025 04:45 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
