Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",393_01_OLIC_03_03_2025,2025_OLIC_111706_14,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Civil license, PAN, GST, Affidavit, EMD, Paper Cost",17-Mar-2025 10:00 AM,25-Mar-2025 11:00 AM,17-Mar-2025 10:00 AM,24-Mar-2025 05:00 PM,17-Mar-2025 10:00 AM ,21-Mar-2025 05:00 PM ,17-Mar-2025 10:00 AM,24-Mar-2025 05:00 PM,03-Apr-2025 05:10 PM,"11,337",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"7,080",0.0,Nil,Nil,Yes,"Executive Engineer L.I.Division, Jajpur Road","Executive Engineer L.I.Division, Jajpur Road",PKG14,Reinforcement of Old operable Lift irrigation Projects on turnkey basis at Susua TW Iswarpur KFW TW under Dasarathpur Block,Please refer to the DTCN ,NA ,"11,33,662",Civil Works - Lift Irrigation Schemes,NA ,Tender,180.0,60.0,Jajpur Road,755019.0,NA ,NA ,NA ,"O/O Executive Engineer, L.I.Division, Jajpur Road",No ,No,AOC,06-May-2025,"INR 1,137,197",60.0,PURUSOTTAM VISHWAKARMA,17-May-2025 10:20 AM,PKG14.pdf (20352.00 KB),Work order for reinforcement of old operable L.I.Ps at Susua TW and Iswarpur KFW TW under Dasarathpur Block in Jajpur District out of State Plan-2024-25 grant,1.0,2863004.0,JAY SHREERAM CONSTRUCTION,INR,"1,137,197",1,2862435,AMITA RANI DAS,21-Mar-2025 07:53 PM,Rejected-Finance,Lost Of the Lottery,03-May-2025 04:39 PM,Finance,Opened Successfully,BHANJA KISHOR PRADHAN,03-Apr-2025 07:13 PM,finance_533406.pdf,BOQ Comparative Chart,Ajaya Kumar Mishra,Internal,Purursottam Vishwakarma and Dibakara Pradhan,PURUSOTTAM VISHWAKARMA,03-May-2025 04:39 PM,finsummary_533406.pdf (44.59 KB),"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",2025_OLIC_111706_14,393_01_OLIC_03_03_2025,PKG14,Technical,Opened Successfully,BHANJA KISHOR PRADHAN,25-Mar-2025 05:00 PM,technical_533406.pdf,Ajaya Kumar Mishra,Internal,Purusottam Vishwakarma,AJAYA KUMAR MISHRA,03-Apr-2025 05:06 PM,03-Apr-2025 05:10 PM,techsummary_533406.pdf (32.75 KB),AOC
,,,,,,,,,,,,,,,,.pdf,DTCN Documents,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2863648,ANIL KUMAR SAMANTARAY,21-Mar-2025 09:54 PM,Rejected-Finance,Lost Of the Lottery,03-May-2025 04:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bils of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2863325,DILLIP KUMAR JENA,21-Mar-2025 07:53 PM,Rejected-Finance,Lost Of the Lottery,03-May-2025 04:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2867020,Golekha Bihari Aich,24-Mar-2025 03:33 PM,Rejected-Finance,Lost Of the Lottery,03-May-2025 04:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2865982,JAGDEV PANDA,24-Mar-2025 07:44 AM,Rejected-Finance,Lost Of the Lottery,03-May-2025 04:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2863004,JAY SHREERAM CONSTRUCTION,23-Mar-2025 01:35 PM,Accepted-AOC,L1 Accepted the bid,17-May-2025 10:20 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2865907,JITENDRA NAYAK,24-Mar-2025 08:00 AM,Rejected-Finance,Lost Of the Lottery,03-May-2025 04:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2862730,KALYANI SAHOO,20-Mar-2025 12:40 PM,Rejected-Finance,Lost Of the Lottery,03-May-2025 04:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2861808,PADMABATI MOHANTY,20-Mar-2025 07:15 PM,Rejected-Finance,Lost Of the Lottery,03-May-2025 04:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2866516,SAMBIT SWAGAT JENA,24-Mar-2025 12:54 PM,Rejected-Finance,Lost Of the Lottery,03-May-2025 04:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
