Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Orissa Mining Corporation,NIT No. 03/OMC/CIVIL/2025,2025_OMC_110991_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"RC, EPF Regd., GSTN, PAN, License issued by ELBO, Affidavits, experience, etc. as per DTCN requireme",20-Feb-2025 06:30 PM,07-Mar-2025 11:00 AM,20-Feb-2025 06:30 PM,06-Mar-2025 05:00 PM,NA ,NA ,20-Feb-2025 06:30 PM,06-Mar-2025 05:00 PM,03-Apr-2025 04:45 PM,"25,750",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"7,080",0.0,Nil,Nil,No,"GM(C), OMC Ltd.","Office of the GM(C), OMC Ltd., Bhubaneswar","Provision of Street lighting illumination at adopted village Talapada, Daitari in the district of Keonjhar.","Provision of Street lighting illumination at adopted village Talapada, Daitari in the district of Keonjhar.","RC, EPF Regd., GSTN, PAN, License issued by ELBO, Affidavits, experience, etc. as per DTCN requirements. ",NA ,"25,75,000",Electrical Works,NA ,Tender,180.0,120.0,DAITARI,758026.0,NA ,NA ,NA ,"OMC Ltd., Bhubaneswar",No ,No,AOC,02-Jul-2025,"INR 2,188,874.03",120.0,Sidharth Pattnaik,02-Jul-2025 04:19 PM,2025_OMC_110991_4.pdf (1906.00 KB),"Provision of Street lighting illumination at adopted village Talapada, Daitari in the district of Keonjhar.",1.0,2846079.0,NARESH COMMERCIAL CORPORATION,INR,"2,188,874.03",1,2845077,AKHANDALAMANI ELECTRICALS AND CONSTRUCTION,06-Mar-2025 03:23 PM,Rejected-Finance,NOT BEING L1,02-Jul-2025 03:58 PM,Finance,Financial bid of 25 (Twenty five) qualified bidders had been open,Shreejit Das,03-Apr-2025 04:58 PM,,BOQ Comparative Chart,R K PANDA,Internal,S JENA A K PADHI S PADHI,Sidharth Pattnaik,02-Jul-2025 03:58 PM,finsummary_531025.pdf (810.34 KB),Orissa Mining Corporation,2025_OMC_110991_4,NIT No. 03/OMC/CIVIL/2025,"Provision of Street lighting illumination at adopted village Talapada, Daitari in the district of Keonjhar.",Technical,25 (Twenty five) bids has been received subjected to evaluation by committee,Jyoti Bikash Prusty,11-Mar-2025 10:45 AM,,R K PANDA,Internal,S JENA S PADHI A K PADHI,Satyajit Jena,03-Apr-2025 04:33 PM,03-Apr-2025 04:45 PM,techsummary_531025.pdf (1517.57 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2845883,AKSHAYA KUMAR DAS,06-Mar-2025 02:12 PM,Rejected-Finance,NOT BEING L1,02-Jul-2025 03:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2844178,ASPIRE CONSTRUCTION,04-Mar-2025 04:10 PM,Rejected-Finance,NOT BEING L1,02-Jul-2025 03:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2845293,BABA LALITESWARA AGENCY,06-Mar-2025 12:12 PM,Rejected-Finance,NOT BEING L1,02-Jul-2025 03:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2845862,BHARAT KUMAR SAHOO,06-Mar-2025 01:56 PM,Rejected-Finance,NOT BEING L1,02-Jul-2025 03:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2845997,JUPITER ENGINEERS,06-Mar-2025 03:22 PM,Rejected-Finance,NOT BEING L1,02-Jul-2025 03:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2842379,Kapaacon Enterprises Pvt Ltd,01-Mar-2025 08:47 PM,Rejected-Finance,NOT BEING L1,02-Jul-2025 03:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2845436,MARUTI CONSTRUCTIONS,06-Mar-2025 11:57 AM,Rejected-Finance,NOT BEING L1,02-Jul-2025 03:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2845153,MESSERS OMM SAI ELECTRICALS,06-Mar-2025 11:21 AM,Rejected-Finance,NOT BEING L1,02-Jul-2025 03:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2845995,MPower Energy Solutions,06-Mar-2025 03:27 PM,Rejected-Finance,NOT BEING L1,02-Jul-2025 03:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
