Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-Tender Cell-05/2025-26 Dt. 11.04.2025,2025_ORULB_112522_7,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Scanned copy of all documents,16-Apr-2025 04:00 PM,28-Apr-2025 04:00 PM,16-Apr-2025 04:00 PM,28-Apr-2025 03:30 PM,16-Apr-2025 04:00 PM ,21-Apr-2025 04:30 PM ,16-Apr-2025 04:00 PM,28-Apr-2025 03:30 PM,"19,500",Yes,fixed,,Nil,Nil,1.0,Specification for Tools and equipment,Other,,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,Executive Engineer (Central Tender Cell),"UG Floor, Central Tender Cell, ICOMC Tower, BMC",Desilting of Strom Water Main Drain No. 4 from Ekamra Kanan Park to Sumos Cafe in Bhubaneswar City,Desilting of Strom Water Main Drain No. 4 from Ekamra Kanan Park to Sumos Cafe in Bhubaneswar City,Please refer Tender documents. ,NA ,"19,44,696",Civil Works - Others,NA ,Tender,120.0,180.0,BMC Area,751022.0,Office chamber of EE (Central Tender Cell) ,"UG Floor, Central Tender Cell, ICOMC Tower, BMC ",22-Apr-2025 12:30 PM ,"Central Tender Cell,BMC",No ,No,AOC,04-Jul-2025,"INR 1,950,759",180.0,Lipsa Parida,04-Jul-2025 04:44 PM,wo_60_25.pdf (1528.00 KB),1.0,2897610.0,BIRANCHI BHUSAN MOHANTY,INR,"1,950,759",1,2895862,AJAY KUMAR BEHERA,26-Apr-2025 06:33 PM,Rejected-Finance,other than 1st lottery winner,04-Jul-2025 04:38 PM,Finance,21 bids opened successfully,Lipsa Parida,29-Apr-2025 10:13 AM,finance_536667.pdf,BOQ Comparative Chart,CITY ENGINEER,Internal,"CITY ENGINEER ,EE DRAINAGE,EE TENDERCELL,CFO,ZC(LEGAL)",Lipsa Parida,04-Jul-2025 04:38 PM,finsummary_536667.pdf (2176.76 KB),Municipal Bodies||Bhubaneswar Municipal Corporation,2025_ORULB_112522_7,BMC-EE-Tender Cell-05/2025-26 Dt. 11.04.2025,Desilting of Strom Water Main Drain No. 4 from Ekamra Kanan Park to Sumos Cafe in Bhubaneswar City,CITY ENGINEER,Internal,"CITY ENGINEER ,EE DRAINAGE,EE TENDERCELL,CFO,ZC(LEGAL)",Lipsa Parida,04-Jul-2025 04:32 PM,techsummary_536667.pdf (2129.99 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2897610,BIRANCHI BHUSAN MOHANTY,28-Apr-2025 11:57 AM,Accepted-AOC,1st lottery winner,04-Jul-2025 04:44 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2893904,CHANGING,24-Apr-2025 05:43 PM,Rejected-Finance,other than 1st lottery winner,04-Jul-2025 04:38 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2895277,DIPTIRANJAN RAYASINGH,25-Apr-2025 09:32 PM,Rejected-Finance,other than 1st lottery winner,04-Jul-2025 04:38 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2893278,GATIKRUSHNA SAHOO,24-Apr-2025 11:07 AM,Rejected-Finance,other than 1st lottery winner,04-Jul-2025 04:38 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2894973,JAGANNATH BEHERA,25-Apr-2025 05:51 PM,Rejected-Finance,other than 1st lottery winner,04-Jul-2025 04:38 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2889420,KABITA SAHOO,27-Apr-2025 12:28 AM,Rejected-Finance,other than 1st lottery winner,04-Jul-2025 04:38 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2895573,M/s BISWORANJAN DASH,26-Apr-2025 12:49 PM,Rejected-Finance,other than 1st lottery winner,04-Jul-2025 04:38 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2893037,M/s Gyanish Enterprises,28-Apr-2025 03:02 PM,Rejected-Finance,other than 1st lottery winner,04-Jul-2025 04:38 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2893742,NIKUNJA NARAYAN BHARATI,25-Apr-2025 12:57 PM,Rejected-Finance,other than 1st lottery winner,04-Jul-2025 04:38 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,11,2896164,NURSHING CONSTRUCTION CO,26-Apr-2025 08:47 PM,Rejected-Finance,other than 1st lottery winner,04-Jul-2025 04:38 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,12,2898159,PAYAL MOHANTY,28-Apr-2025 02:25 PM,Rejected-Finance,other than 1st lottery winner,04-Jul-2025 04:38 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,13,2896878,PRABHATA KUMAR SAHOO,27-Apr-2025 06:14 PM,Rejected-Finance,other than 1st lottery winner,04-Jul-2025 04:38 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,14,2892890,PRASHANTA MAJHI,24-Apr-2025 09:41 AM,Rejected-Finance,other than 1st lottery winner,04-Jul-2025 04:38 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,15,2895881,PRIYARANJAN DASH,26-Apr-2025 04:42 PM,Rejected-Finance,other than 1st lottery winner,04-Jul-2025 04:38 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
