Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"CE-BM,UM Basin,Burla",ACECCB-06(04)/2024-25,2025_CEBBU_111620_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,DTCN,13-Mar-2025 11:00 AM,09-Dec-2025 11:00 AM,13-Mar-2025 11:00 AM,08-Dec-2025 05:30 PM,13-Mar-2025 11:00 AM ,28-Mar-2025 05:30 PM ,13-Dec-2025 05:30 PM,28-Mar-2025 05:30 PM,12-Jun-2025 09:00 AM,"1,67,480",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"ACE,CC,Burla","O/O Additional Chief Engineer, Canal Circle, Burla, Dist-Sambalpur-768017, Odisha",Improvement to Canal Service Road from RD 1500m to RD 7160m (Left Bank Service) of Sason Main Canal for 2024-25,Improvement to Canal Service Road from RD 1500m to RD 7160m (Left Bank Service) of Sason Main Canal for 2024-25,Please refer to tender document ,NA ,"1,67,47,997",Civil Works - Roads,NA ,Tender,90.0,330.0,"Sason, Sambalpur",768200.0,NA ,NA ,NA ,"O/o ACE,CC,Burla",No ,No,AOC,23-Jul-2025,"INR 14,237,472",335.0,Kulamani Majhi,23-Jul-2025 12:22 PM,Manas_Ranjan_Samantray.pdf (878.00 KB),Sri Manas Ranjan Samantray being selected through transparent lotter system amounting to Rs.14237472 only which is being 14.99 percent less than the tendered amount hence work order may be issued,1.0,2862833.0,MANAS RANJAN SAMANTRAY,INR,"14,237,472",1,2867388,AADVIK BUILDCON,24-Mar-2025 11:49 PM,Rejected-AOC,Not Selected in transparent lottery system,23-Jul-2025 12:22 PM,Finance,Financial Bid Opening,Kulamani Majhi,12-Jun-2025 12:49 PM,finance_533027.pdf,BOQ Comparative Chart,"ACE, CC, Burla",Internal,"ACE CC Burla, SE SID Sambalpur, DAO SID Sambalpur ,Asst. to ACE CC Burla, DE SID Sambalpur, AEE ACE CC Burla, JE ACE CC Burla",Kulamani Majhi,23-Jul-2025 11:59 AM,finsummary_533027.pdf (2360.31 KB),"CE-BM,UM Basin,Burla",2025_CEBBU_111620_1,ACECCB-06(04)/2024-25,Improvement to Canal Service Road from RD 1500m to RD 7160m (Left Bank Service) of Sason Main Canal for 2024-25,Technical,Technical Bid Opening,Kulamani Majhi,11-Jun-2025 06:57 PM,technical_533027.pdf,"ACE, CC, Burla",Internal,"ACE, CC, Burla SE, SID, Sambalpur, DAO, SID, Sambalpur, Asst. to ACE, CC, Burla, Estimator, SID, Sambalpur, AEE, CC, Burla, JE, CC, Burla",Kulamani Majhi,11-Jun-2025 07:38 PM,12-Jun-2025 09:00 AM,techsummary_533027.pdf (3316.26 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2859882,ABHIJEET MISHRA,20-Mar-2025 12:30 PM,Rejected-AOC,Not Selected in transparent lottery system,23-Jul-2025 12:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2871586,ABHILASH SAMAL,28-Mar-2025 01:03 PM,Rejected-AOC,Not Selected in transparent lottery system,23-Jul-2025 12:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2871815,AMAN KUMAR AGRAWAL,28-Mar-2025 12:23 PM,Rejected-AOC,Not Selected in transparent lottery system,23-Jul-2025 12:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2871661,AMRIT PRADHAN,28-Mar-2025 11:37 AM,Rejected-AOC,Not Selected in transparent lottery system,23-Jul-2025 12:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2870753,ASHISH KUMAR BEHERA,27-Mar-2025 02:25 PM,Rejected-AOC,Not Selected in transparent lottery system,23-Jul-2025 12:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2872250,Ashok Kumar Mishra,28-Mar-2025 04:19 PM,Rejected-AOC,Not Selected in transparent lottery system,23-Jul-2025 12:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2871790,ASHOK KUMAR PATEL,28-Mar-2025 01:02 PM,Rejected-AOC,Not Selected in transparent lottery system,23-Jul-2025 12:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2869251,AVASH PANIGRAHI,27-Mar-2025 08:32 PM,Rejected-AOC,Not Selected in transparent lottery system,23-Jul-2025 12:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2869180,BALAMAKUNDA PUROHIT,28-Mar-2025 03:28 PM,Rejected-AOC,Not Selected in transparent lottery system,23-Jul-2025 12:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
