Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"CE,Minor Irrigation,BBSR||Phulbani Minor Irrigation Circle Phulbani||MI Division Boudh",06/BMID/2024-2025,2024_CEMIB_105615_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Valid Registration Certificate, PAN, GST, No Relation Certificate and Affidavit",09-Oct-2024 10:00 AM,25-Oct-2024 11:00 AM,09-Oct-2024 10:00 AM,24-Oct-2024 05:00 PM,NA ,NA ,09-Oct-2024 10:00 AM,24-Oct-2024 05:00 PM,04-Nov-2024 11:00 AM,"84,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"SE, Minor Irrigation Division, Boudh","Superintending Engineer, Minor Irrigation Division, Boudh, At/Po-Malisahi, District-Boudh, PIN-762014",Construction of Service Road from RD. 300.00 Mtr to RD. 1975.00 Mtr of Main Canal of Ainthapada MIP in Boudh Block of Boudh District under CAPEX (Road) 2024-25,Construction of Service Road from RD. 300.00 Mtr to RD. 1975.00 Mtr of Main Canal of Ainthapada MIP in Boudh Block of Boudh District under CAPEX (Road) 2024-25,Please refer Tender documents. ,NA ,"83,85,994",Civil Works - Others,NA ,Tender,90.0,120.0,Boudh,762014.0,NA ,NA ,NA ,"SE, Minor Irrigation Division, Boudh",No ,No,AOC,19-Nov-2024,"INR 8,412,142",120.0,Manaranjan Hansdah,19-Nov-2024 01:32 PM,Ainthapada.pdf (609.00 KB),1.0,2587622.0,BIBEKANANDA PATRA,INR,"8,412,142",1,2591440,ABHISEK PANIGRAHI,23-Oct-2024 06:17 PM,Rejected-AOC,Not Qualified in Lottery,19-Nov-2024 01:32 PM,Finance,All Bidders are Responsive,Manaranjan Hansdah,19-Nov-2024 12:30 PM,finance_509424.pdf,BOQ Comparative Chart,SE MI DIVISION BOUDH,Internal,,Manaranjan Hansdah,19-Nov-2024 12:54 PM,finsummary_509424.pdf (241.06 KB),"CE,Minor Irrigation,BBSR||Phulbani Minor Irrigation Circle Phulbani||MI Division Boudh",2024_CEMIB_105615_2,06/BMID/2024-2025,Construction of Service Road from RD. 300.00 Mtr to RD. 1975.00 Mtr of Main Canal of Ainthapada MIP in Boudh Block of Boudh District under CAPEX (Road) 2024-25,Technical,All Bidders are responsible except the Bidder of Sachindra Mallik,Manaranjan Hansdah,30-Oct-2024 12:42 PM,technical_509424.pdf,SE MI DIVISION BOUDH,Internal,,Manaranjan Hansdah,30-Oct-2024 12:54 PM,04-Nov-2024 11:00 AM,techsummary_509424.pdf (241.06 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Other Documents as per DTCN,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2591759,ABINASH KUDEI,23-Oct-2024 09:23 PM,Rejected-AOC,Not Qualified in Lottery,19-Nov-2024 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2589922,AMIYA RANJAN DASH,24-Oct-2024 04:07 PM,Rejected-AOC,Not Qualified in Lottery,19-Nov-2024 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2589025,ANJALI RATHA,22-Oct-2024 07:56 PM,Rejected-AOC,Not Qualified in Lottery,19-Nov-2024 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2583365,Asharani Mishra,23-Oct-2024 07:30 PM,Rejected-AOC,Not Qualified in Lottery,19-Nov-2024 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2592231,ASHOK KUMAR SINGH,24-Oct-2024 12:42 PM,Rejected-AOC,Not Qualified in Lottery,19-Nov-2024 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2592736,ASWINI KUMAR SAHU,24-Oct-2024 04:54 PM,Rejected-AOC,Not Qualified in Lottery,19-Nov-2024 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2587622,BIBEKANANDA PATRA,21-Oct-2024 05:21 PM,Accepted-AOC,Qualified in Lottery,19-Nov-2024 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2585743,BIBHU DATTA PANIGRAHI,20-Oct-2024 06:06 PM,Rejected-AOC,Not Qualified in Lottery,19-Nov-2024 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2582362,BISWARANJAN PATTANAYAK,17-Oct-2024 04:29 PM,Rejected-AOC,Not Qualified in Lottery,19-Nov-2024 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
