Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"CE-BM,BSB Basin,Laxmiposi","04/ 24-25 of CEBM, SBB, Laxmiposi",2024_CEBML_108169_3,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"EMD,Valid GST,PAN,Contractor R.C,Affidavit,No relationship Certificate etc.",12-Dec-2024 10:00 AM,18-Jan-2025 11:00 AM,12-Dec-2024 10:00 AM,17-Jan-2025 05:00 PM,12-Dec-2024 10:00 AM ,01-Jan-2025 05:00 PM ,12-Dec-2024 10:00 AM,17-Jan-2025 05:00 PM,21-Feb-2025 11:00 AM,"6,96,100",Yes,fixed,,Nil,Nil,1.0,Corrigendum No.1,Date,,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"CE and BM, S and B Basin, Laxmiposi","CE and BM, S and B Basin, Laxmiposi",C. Strengthening of the Bank in the vulnerable Zone of Filling Section of Haladia Right Main Distributary HRMD from RD 00m to RD 7316m including Structural Works along with Lining Repair Work.,C. Strengthening of the Bank in the vulnerable Zone of Filling Section of Haladia Right Main Distributary HRMD from RD 00m to RD 7316m including Structural Works along with Lining Repair Work.,As per Technical Bid. ,Nil ,"6,96,09,163",Civil Works - Canal,Nil ,Tender,90.0,548.0,Kuliana Block,757030.0,NA ,NA ,NA ,"Office of the CE and BM, S and B Basin, Laxmiposi",No ,No,AOC,24-Mar-2025,"INR 59,174,750",548.0,Ramakanta Mohapatra,17-Apr-2025 10:03 AM,04CAmritPradhan.pdf (1045.00 KB),Awarded,1.0,2715242.0,AMRIT PRADHAN,INR,"59,174,750",1,2755441,ABHIJIT PANIGRAHI,16-Jan-2025 02:38 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,Finance,The Financial Bid Document of above Bidders have been Downloaded Successfully.,Ramakanta Mohapatra,24-Feb-2025 12:45 PM,finance_520223.pdf,BOQ Comparative Chart,Er Sanjib Kumar Nayak,Internal,Er G C Padhi Er Pratap Kumar Das Er Manas Ranjan Mandal Er Suresh Behera Er Santosh Kumar Das Mr Alok Kumar Behera,Ramakanta Mohapatra,20-Mar-2025 12:03 PM,finsummary_520223.pdf (16298.34 KB),"CE-BM,BSB Basin,Laxmiposi",2024_CEBML_108169_3,"04/ 24-25 of CEBM, SBB, Laxmiposi",C. Strengthening of the Bank in the vulnerable Zone of Filling Section of Haladia Right Main Distributary HRMD from RD 00m to RD 7316m including Structural Works along with Lining Repair Work.,Technical,The Technical bid of above Bidders have been downloaded Successfully.,Ramakanta Mohapatra,30-Jan-2025 07:07 PM,technical_520223.pdf,Er Sanjib Kumar Nayak,Internal,Er G C Padhi Er Manas Ranjan Mandal Er Pratap Kumar Das Er Suresh Behera Er Santosh Kumar Das Mr Alok Kumar Behera,Ramakanta Mohapatra,20-Feb-2025 05:13 PM,21-Feb-2025 11:00 AM,techsummary_520223.pdf (4428.44 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2716695,ABINASH DHINDA,30-Dec-2024 12:46 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2718284,ABINASH PANI,01-Jan-2025 10:41 AM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2759324,AB INFRAPROJECTS PVT LTD,17-Jan-2025 01:32 PM,Rejected-Technical,As per approval of Technical bid.,20-Feb-2025 05:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2752804,ADITYA KUMAR MOHAPATRA,15-Jan-2025 06:45 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2744048,AKASH KUMAR PAIDA,11-Jan-2025 08:37 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2721900,AMIT KUMAR BARIK,02-Jan-2025 12:05 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2759742,AMIT KUMAR DAS,17-Jan-2025 03:02 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2756976,AMIT NAYAK,16-Jan-2025 08:11 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2710788,AMIYA KUMAR BEHURIA,25-Dec-2024 01:39 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
