Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"CE,Minor Irrigation,BBSR||SEKBKMIC-BHAWANIPATNA||KALAHANDI",SE MID BPT- 3/2024-25,2024_CEMIB_105832_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"License, GSTIN, PAN, Affidavit, EMDs, Paper cost, no relation certificate etc as per DTCN",22-Oct-2024 11:00 AM,06-Nov-2024 11:00 AM,22-Oct-2024 11:00 AM,05-Nov-2024 05:00 PM,22-Oct-2024 11:00 AM ,05-Nov-2024 05:00 PM ,22-Oct-2024 11:00 AM,05-Nov-2024 05:00 PM,11-Nov-2024 10:00 AM,"98,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"SE, M.I. Division, Kalahandi, Bhawanipatna","O/o the SE, M.I. Division, Kalahandi, Bhawanipatna",Sl-2 Improvement to Embankment Road of Behera MIP (Res) in Koksora block of Kalahandi district under CAPEX Road scheme for the year 2024-25. (RD 450 to 2750Mof LMC),Improvement to Embankment Road of Behera MIP (Res) in Koksora block of Kalahandi district under CAPEX Road scheme for the year 2024-25. (RD 450 to 2750Mof LMC),Please refer Tender documents. ,NA ,"97,96,714",Civil Works - Others,Improvement work ,Tender,90.0,120.0,Koksora,766019.0,NA ,NA ,NA ,"O/o the SE, M.I. Division, Kalahandi, Bhawanipatna",No ,No,AOC,03-Dec-2024,"INR 8,328,186.24",120.0,JAGANNATH MALLIK,13-Jan-2025 07:06 PM,2Behera.pdf (304.00 KB),Bhakta Ch Bhoi is the lottery winner,1.0,2608785.0,Bhakta Charan Bhoi,INR,"8,328,186.24",1,2607727,ABHINGY PATNAIK,03-Nov-2024 01:15 PM,Rejected-Finance,Rejected by Lottery,03-Dec-2024 05:46 PM,Finance,all bidders are invited for lottery,JAGANNATH MALLIK,03-Dec-2024 05:28 PM,finance_510692.pdf,BOQ Comparative Chart,Er Jatannath Mallik,Internal,"Lal Krishna Bastia, DAO, Priyanka Choudhury, AEE Estr, Dhaneswar Munda, AE Estr are the committee members,",JAGANNATH MALLIK,03-Dec-2024 05:46 PM,finsummary_510692.pdf (349.62 KB),"CE,Minor Irrigation,BBSR||SEKBKMIC-BHAWANIPATNA||KALAHANDI",2024_CEMIB_105832_2,SE MID BPT- 3/2024-25,Sl-2 Improvement to Embankment Road of Behera MIP (Res) in Koksora block of Kalahandi district under CAPEX Road scheme for the year 2024-25. (RD 450 to 2750Mof LMC),Technical,all bidders are downloaded,JAGANNATH MALLIK,10-Nov-2024 05:38 PM,technical_510692.pdf,Er Jatannath Mallik,Internal,"Lal Krishna Bastia, DAO, Priyanka Choudhury, AEE Estr, Dhaneswar Munda, AE Estr are the committee members,",JAGANNATH MALLIK,10-Nov-2024 05:41 PM,11-Nov-2024 10:00 AM,techsummary_510692.pdf (617.93 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Valid Mobile No and Email address Experience Certificate and Other documents as per DTCN,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2618979,ABINASH MAHANAND,05-Nov-2024 04:47 PM,Rejected-Finance,Rejected by Lottery,03-Dec-2024 05:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2610930,ADITYA KUMAR MISHRA,03-Nov-2024 08:39 PM,Rejected-Finance,Rejected by Lottery,03-Dec-2024 05:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2609840,ANJAN KUMAR BEHERA,05-Nov-2024 10:51 AM,Rejected-Finance,Rejected by Lottery,03-Dec-2024 05:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2605742,ANKIT KUMAR AGRAWAL,03-Nov-2024 08:48 AM,Rejected-Finance,Rejected by Lottery,03-Dec-2024 05:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2593022,ARUN PRADHAN,25-Oct-2024 09:12 PM,Rejected-Finance,Rejected by Lottery,03-Dec-2024 05:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2589942,ASHISH PATTANAIK,22-Oct-2024 05:54 PM,Rejected-Finance,Rejected by Lottery,03-Dec-2024 05:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2596051,BALABIRA PATRO,28-Oct-2024 08:02 PM,Rejected-Finance,Rejected by Lottery,03-Dec-2024 05:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2603283,Banishree Mishra,01-Nov-2024 06:02 PM,Rejected-Finance,Rejected by Lottery,03-Dec-2024 05:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2612737,Barun Kumar Agrawal,04-Nov-2024 07:19 PM,Rejected-Finance,Rejected by Lottery,03-Dec-2024 05:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
