Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"CE,Minor Irrigation,BBSR||SENMIC-SAMBALPUR||PADAMPUR",MIBLGR -02/2024-25,2024_CEMIB_105617_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper cost, GSTIN, PAN, Contractor registration certificate, etc..",09-Oct-2024 11:00 AM,22-Oct-2024 11:00 AM,09-Oct-2024 11:00 AM,21-Oct-2024 05:00 PM,NA ,NA ,09-Oct-2024 11:00 AM,21-Oct-2024 05:00 PM,30-Oct-2024 11:00 AM,"58,596",Yes,percentage,1.0%,Nil,Nil,1.0,1 St Corrigendum,Other,,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,Superintending Engineer,"O/o of the SE, MI Division, Balangir",Improvement to canal Lining of Left Main canal from RD 785 to 1170m.Chhanchanibahal branch canal from RD. 290m. to 615m. and Nandupala Branch canal from RD. 355m. to 567m. of Harishankar MIP (D/W) in Khaprakhol Block of balangir District. under CAPEX,Improvement to canal Lining of Left Main canal from RD 785 to 1170m.Chhanchanibahal branch canal from RD. 290m. to 615m. and Nandupala Branch canal from RD. 355m. to 567m. of Harishankar MIP (D/W) in Khaprakhol Block of balangir District. under CAPEX,Please refer DTCN ,NA ,"58,59,634",Civil Works - Others,NA ,Tender,90.0,120.0,Balangir,767001.0,NA ,NA ,NA ,"O/o of the SE, MI Division, Balangir",No ,No,AOC,17-Jan-2025,"INR 5,877,904.142",120.0,Sandip Mohanty,17-Jan-2025 12:02 PM,Harisankar.Capex.pdf (501.00 KB),1.0,2585390.0,SUBHENDU KESHARI BEHERA,INR,"4,981,274.697",1,2586605,ABHISEK PANIGRAHI,21-Oct-2024 11:49 AM,Rejected-Finance,Rejected,17-Jan-2025 11:55 AM,Finance,S.K Mohanty,MANABHANJAN SATPATHY,20-Dec-2024 10:10 AM,finance_509440.pdf,BOQ Comparative Chart,SK Mahanty,Internal,,Sandip Mohanty,17-Jan-2025 11:55 AM,finsummary_509440.pdf (501.24 KB),"CE,Minor Irrigation,BBSR||SENMIC-SAMBALPUR||PADAMPUR",2024_CEMIB_105617_2,MIBLGR -02/2024-25,Improvement to canal Lining of Left Main canal from RD 785 to 1170m.Chhanchanibahal branch canal from RD. 290m. to 615m. and Nandupala Branch canal from RD. 355m. to 567m. of Harishankar MIP (D/W) in Khaprakhol Block of balangir District. under CAPEX,Technical,Tender was invited via online mode.,Sandip Mohanty,27-Oct-2024 11:27 AM,technical_509440.pdf,Er. Sandip Kumar Mohanty,Internal,"Sri Sandip Kumar Mohanty, Sri Vishal Tomer, Miss Kiranbala Bhoi, Mrs. Sandhya Rani Bhoi, Sri Prdaeep Kumar Bhoi",Sandip Mohanty,27-Oct-2024 11:43 AM,30-Oct-2024 11:00 AM,techsummary_509440.pdf (877.95 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Other document as per DTCN,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2583852,AKHILESH BEHERA,18-Oct-2024 08:50 PM,Rejected-Finance,Rejected,17-Jan-2025 11:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2585986,AMAN BANSAL,20-Oct-2024 08:05 PM,Rejected-Finance,Rejected,17-Jan-2025 11:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2587465,ASUTOSH JOSHI,21-Oct-2024 04:12 PM,Rejected-Finance,Rejected,17-Jan-2025 11:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2575054,BIJAYA KUMAR MEHER,14-Oct-2024 12:31 PM,Rejected-Finance,Rejected,17-Jan-2025 11:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2578373,BIKASH KUMAR JAIN,15-Oct-2024 07:18 PM,Rejected-Finance,Rejected,17-Jan-2025 11:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2573593,BINOD AGRAWAL,19-Oct-2024 10:11 AM,Rejected-Finance,Rejected,17-Jan-2025 11:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2585754,DHIRENDRA KUMAR PATEL,20-Oct-2024 06:57 PM,Rejected-Finance,Rejected,17-Jan-2025 11:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2587093,DIPAK KUMAR AGRAWAL,21-Oct-2024 02:34 PM,Rejected-Finance,Rejected,17-Jan-2025 11:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2582554,DURGA PRASAD GUPTA,17-Oct-2024 08:32 PM,Rejected-Finance,Rejected,17-Jan-2025 11:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
