Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
ST and SC Development Deptt||ITDA Nabarangpur,ITDANBG-01/24-25,2024_STSCD_104549_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,02-Sep-2024 10:00 AM,21-Sep-2024 05:00 PM,02-Sep-2024 10:00 AM,21-Sep-2024 03:00 PM,NA ,NA ,02-Sep-2024 10:00 AM,21-Sep-2024 03:00 PM,"16,400",Yes,fixed,,Nil,Nil,1.0,Corrigendum,Date,,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,Project Administrator,"Integrated Tribal Development Agency, Nabarangpur","Construction of Additional Class Room Building at Govt. (SSD) High School, Belgam of Belgam GP under Jharigam Block","Construction of Additional Class Room Building at Govt. (SSD) High School, Belgam of Belgam GP under Jharigam Block",D and C Class ,NA ,"16,34,496",Civil Works - Buildings,Additional Class Room ,Tender,90.0,180.0,Nabarangpur,764059.0,NA ,NA ,NA ,"ITDA, Nabarangpur",No ,No,AOC,20-Dec-2024,"INR 1,389,485",180.0,RAJEEB KUMAR SAHU,07-Jan-2025 12:57 PM,4.Belgam.pdf (348.00 KB),1.0,2549383.0,SARAT CHANDRA JENA,INR,"1,389,485",1,2549207,ANJALI BISWAS,16-Sep-2024 09:10 PM,Rejected-Finance,L1,19-Dec-2024 05:01 PM,Finance,Bids opened successfully,JAYKURBAN PETER TIRKEY,21-Sep-2024 07:39 PM,,BOQ Comparative Chart,"Additional District Magistrate, Nabarangpur",Internal,"P.A, ITDA, Nabarangpur, Dist. Treasury Officer, Nabarangpur, Asst. Executive Engineer, ITDA, Nabarangpur. Assistant Engineer, ITDA, Nabarangpur",RAJEEB KUMAR SAHU,19-Dec-2024 05:01 PM,finsummary_505874.pdf (17476.70 KB),ST and SC Development Deptt||ITDA Nabarangpur,2024_STSCD_104549_4,ITDANBG-01/24-25,"Construction of Additional Class Room Building at Govt. (SSD) High School, Belgam of Belgam GP under Jharigam Block","Additional District Magistrate, Nabarangpur",Internal,"P.A, ITDA, Nabarangpur, Dist. Treasury Officer, Nabarangpur, Asst. Executive Engineer, ITDA, Nabarangpur. Assistant Engineer, ITDA, Nabarangpur",RAJEEB KUMAR SAHU,18-Dec-2024 05:16 PM,techsummary_505874.pdf (17476.70 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"PAN, GST, Affidavit, Caste Certificate, Licence, Work Performance, Undertakings",,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2554472,ARUN KUMAR SETHY,21-Sep-2024 01:44 PM,Rejected-Finance,L1,19-Dec-2024 05:01 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2552321,BHAGABAN BEHERA,20-Sep-2024 01:50 PM,Rejected-Finance,L1,19-Dec-2024 05:01 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2552965,BIPANNA NANDI,21-Sep-2024 02:03 PM,Rejected-Finance,L1,19-Dec-2024 05:01 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2549260,JITENDRA KUMAR JENA,16-Sep-2024 08:30 PM,Rejected-Finance,L1,19-Dec-2024 05:01 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2553105,JYOTIRMAYEE SAHOO,20-Sep-2024 02:43 PM,Rejected-Finance,L1,19-Dec-2024 05:01 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2547629,LADU KISHORE NAYAK,14-Sep-2024 01:29 PM,Rejected-Finance,L2,19-Dec-2024 05:01 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2554105,NARENDRA NAYAK,21-Sep-2024 02:25 PM,Rejected-Finance,L1,19-Dec-2024 05:01 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2552316,RATAN KUMAR MONDAL,18-Sep-2024 10:49 PM,Rejected-Finance,L1,19-Dec-2024 05:01 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2547696,SANKAR NARAYAN MOHANTY,14-Sep-2024 04:13 PM,Rejected-Finance,L1,19-Dec-2024 05:01 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
