Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Municipal Bodies||Bhuban NAC,BBN NAC-03/2023-24,2024_ORULB_101180_10,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,17-Feb-2024 11:00 AM,28-Feb-2024 11:00 AM,17-Feb-2024 11:00 AM,27-Feb-2024 05:00 PM,NA ,NA ,17-Feb-2024 11:00 AM,27-Feb-2024 05:00 PM,"10,058",No,fixed,,Nil,Nil,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,"Executive Officer, Bhuban NAC","Executive Officer, Bhuban NAC","Construction of Framers Pindhi at Ragadi in ward no-14, Bhuban NAC ( Line -02 )","Construction of Framers Pindhi at Ragadi in ward no-14, Bhuban NAC ( Line -02 )",Please refer Tender documents. ,NA ,"10,05,796",Civil Works - Others,NA ,Tender,120.0,60.0,Bhuban NAC,759017.0,NA ,NA ,NA ,"Bhuban NAC, Office",No ,No,AOC,05-Apr-2024,"INR 855,027",60.0,SURENDRA NATH SAHOO,05-Apr-2024 04:45 PM,BBN-10.pdf (225.00 KB),AOC,1.0,2456231.0,Mustafiz Alam,INR,"855,027",1,2461218,ABINASH BEHERA,27-Feb-2024 12:35 AM,Rejected-Technical,Lottery,21-Mar-2024 11:21 AM,Finance,ok,SURENDRA NATH SAHOO,18-Mar-2024 01:06 PM,finance_493608.pdf,BOQ Comparative Chart,Executive Officer,Internal,"CP, EO, JE, ME, Acct",SURENDRA NATH SAHOO,22-Mar-2024 10:52 AM,finsummary_493608.pdf (192.78 KB),Municipal Bodies||Bhuban NAC,2024_ORULB_101180_10,BBN NAC-03/2023-24,"Construction of Framers Pindhi at Ragadi in ward no-14, Bhuban NAC ( Line -02 )",Executive Officer,Internal,"CP, EO, ME, JE, Acct",SURENDRA NATH SAHOO,21-Mar-2024 11:21 AM,techsummary_493608.pdf (192.78 KB),AOC
,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2456333,AJAY KUMAR SAHOO,24-Feb-2024 12:28 AM,Rejected-Technical,Lottery,21-Mar-2024 11:21 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2462357,ANUP KUMAR SAHOO,27-Feb-2024 02:13 PM,Rejected-Technical,Lottery,21-Mar-2024 11:21 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2460926,BINOD KUMAR BEHERA,26-Feb-2024 09:10 PM,Rejected-Technical,Lottery,21-Mar-2024 11:21 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2461274,CHINMAYA KUMAR BEHERA,26-Feb-2024 09:04 PM,Rejected-Technical,Lottery,21-Mar-2024 11:21 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2461560,MAKARA GURU,27-Feb-2024 08:02 AM,Rejected-Technical,Lottery,21-Mar-2024 11:21 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2461037,M/s Maa Mangala Stone crusher Prop MANOJ KUMAR POTHAL,26-Feb-2024 07:59 PM,Rejected-Technical,Lottery,21-Mar-2024 11:21 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2456231,Mustafiz Alam,23-Feb-2024 04:31 PM,Accepted-AOC,Lottery,05-Apr-2024 04:45 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2461428,Narayan Nayak,26-Feb-2024 10:47 PM,Rejected-Technical,Lottery,21-Mar-2024 11:21 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2458484,NAYAK AUTOMOBILES PROP- RAJENDRA KUMAR NAYAK,25-Feb-2024 10:37 PM,Rejected-Technical,Lottery,21-Mar-2024 11:21 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
