Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2018_EICCL_46127_1,IFB-EE PWD DGR No 01 of 2018-19,Construction of Administrative Block 1st floor for (Govt. Polytechnic ) at Deogarh for the year 2018-19,Construction of Administrative Block 1st floor for (Govt. Polytechnic ) at Deogarh for the year 2018-19,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,21-Apr-2018 02:00 PM,NA ,90.0,No ,No,Online,07-May-2018 11:30 AM,EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EE RNB Division Deogarh,Deogarh,768108.0,1.0,"43,70,000",Dillip Kumar Padhi,"4,369,635",Accepted-AOC,22-Dec-2021,EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EE RNB Division Deogarh
2018_ORULB_46083_6,BMC(BAM)/162/2017-18,Construction of C.C Road and Drain with cover slab at Panigrahi Sahi extension in Ward No.-26,Construction of C.C Road and Drain with cover slab at Panigrahi Sahi extension in Ward No.-26,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,23-Apr-2018 03:00 PM,NA ,120.0,No ,No,Online,04-May-2018 11:30 AM,Municipal Bodies||Brahmapur Municipal Corporation,BERHAMPUR,760002.0,1.0,"3,53,298",JUDHISTHIRA PADHY,"352,298",Rejected-Finance,07-Dec-2021,Municipal Bodies||Brahmapur Municipal Corporation
2018_RWSS_48280_1,28-7-18-RWSS1,EXECUTION OF AUGMENTATION OF RPWS TO PORGADEI UNDER TIRTOL BLOCK,EXECUTION OF AUGMENTATION OF RPWS TO PORGADEI UNDER TIRTOL BLOCK,Works,National Competitive Bid,Percentage,Civil Works - Water Works,No,No,NA ,31-Jul-2018 12:35 PM,NA ,180.0,No ,No,Online,10-Aug-2018 11:00 AM,Rural Water Supply and Sanitation||RWSS Circle Cuttack||EE RWSS Divn Jagatsinghpur,JAGATSINGHPUR,754103.0,1.0,"19,32,329",SHANKAR DALAI,"1,642,672.61",Rejected-AOC,08-Dec-2021,Rural Water Supply and Sanitation||RWSS Circle Cuttack||EE RWSS Divn Jagatsinghpur
2018_RWSS_48756_17,Bid Identification No-rwssjpr 15/2018-19,Rural Piped Water Supply project for Uppula in Badachana Block,Rural Piped Water Supply project for Uppula in Badachana Block,Works,National Competitive Bid,Lump-sum,Civil Works - Others,No,No,NA ,22-Aug-2018 06:00 PM,NA ,120.0,No ,No,Online,29-Aug-2018 11:00 AM,"Rural Water Supply and Sanitation||RWSS Circle Cuttack||EERWSS, Jajpur",Chandikhol,754024.0,2.0,"83,11,199",GOURISHANKAR MOHANTY,"8,435,000",Rejected-Finance,08-Dec-2021,"Rural Water Supply and Sanitation||RWSS Circle Cuttack||EERWSS, Jajpur"
2019_CELBB_52661_1,CELMB BLS 15 of 2018-19,Protection to Talsari Udayapur Service Road,Protection to service road,Works,National Competitive Bid,Percentage,Civil Works - Roads,No,No,NA ,24-Jan-2019 10:00 AM,NA ,90.0,No ,No,Online,08-Feb-2019 11:00 AM,"CE-BM,LMB Basin,BBSR",Block - Bhograi District - Balasore,756035.0,2.0,"8,84,54,100",M/S UNICORN CONSTRUCTION,"83,854,487",Accepted-AOC,10-Dec-2021,"CE-BM,LMB Basin,BBSR"
2019_CERWI_55050_10,Tender Online-01/2019-20( Bridges ),Construction of HL Bridge over river Saberi at 5th KM on Podapadar-Tentuliguma ( PMGSY ) road in the District of Koraput,Construction of HL Bridge over river Saberi at 5th KM on Podapadar-Tentuliguma ( PMGSY ) road in the District of Koraput,Works,National Competitive Bid,Percentage,Civil Works - Bridges,No,No,NA ,13-Jun-2019 09:00 AM,NA ,90.0,No ,No,Online,06-Jul-2019 11:00 AM,CE RW I,Koraput,751001.0,2.0,"12,33,47,425",M/S UNICORN CONSTRUCTION,"143,946,301",Accepted-AOC,03-Dec-2021,CE RW I
2019_EICCL_53100_1,EEPKL RandB 23/2018-19,Construction of D Type Quarters for Jajpur R and B Sub-Division at Jajpur for the year 2018-19.,Construction of D Type Quarters for Jajpur R and B Sub-Division at Jajpur for the year 2018-19.,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,04-Feb-2019 03:30 PM,NA ,90.0,No ,No,Online,18-Feb-2019 04:30 PM,EIC-CIVIL||SERNB-CIRCLE-CUTTACK||EERNB-DIVN-PANIKOILI,0.0Km,755043.0,1.0,"29,41,135",RUPALI ROY,"2,500,267",Rejected-AOC,15-Dec-2021,EIC-CIVIL||SERNB-CIRCLE-CUTTACK||EERNB-DIVN-PANIKOILI
2019_EICCL_58436_1,Bid Identification No-EE-RandB-SNG-17 OF 2019-20,Suruguda .Balichaun .Balinga .Benijhara. Hemgir.Kanika. Belpahar Road MDR-29 from 2/500 Km to 4/600 Km such as providing with BM and SDBC under DMF for the year 2019-20,Suruguda .Balichaun .Balinga .Benijhara. Hemgir.Kanika. Belpahar Road MDR-29 from 2/500 Km to 4/600 Km such as providing with BM and SDBC under DMF for the year 2019-20,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,31-Dec-2019 10:00 AM,NA ,90.0,No ,No,Online,15-Jan-2020 11:00 AM,EIC-CIVIL||SERNB-CIRCLE-KEONJHAR||EERNB-DIVN-SUNDERGARH,Sundargarh,770001.0,2.0,"82,47,195",Vinay Agrawal,"7,340,828.66",Rejected-AOC,18-Dec-2021,EIC-CIVIL||SERNB-CIRCLE-KEONJHAR||EERNB-DIVN-SUNDERGARH
2019_OHPCL_56239_1,DE-III/33(GROUP-B)/2019-20,ETCN NO-DE-III/33(GROUP-B)/2019-20,"REPAIR AND MAINTENANCE OF DIFFERENT COLONY DRAINS OF BHEP,BALIMELA",Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,16-Sep-2019 11:00 AM,NA ,120.0,No ,No,Online,17-Oct-2019 04:00 PM,Odisha Hydro Power Corporation Ltd||Balimela H.E. Project Balimela,"office of the Unit Head,BHEP",764051.0,2.0,"5,08,796",NILAMANI SWAIN,"432,527",Accepted-AOC,01-Dec-2021,Odisha Hydro Power Corporation Ltd||Balimela H.E. Project Balimela
2019_OLIC_53814_5,04/2018-19,B.Nuagaon STW,Installation and Energisation of Lift Irrigation Project,Works,Open Tender,Item Rate,Civil Works - Lift Irrigation Schemes,No,No,NA ,18-Feb-2019 11:00 AM,NA ,270.0,No ,No,Online,27-Feb-2019 11:00 AM,Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Berhampur,B.Nuagaon of Patrapur Block,760006.0,1.0,"8,99,000",P.N.Patro,"916,625.04",Accepted-AOC,02-Dec-2021,Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Berhampur
