Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2023_OBCC_98856_1,77/Tender/OBCc/2023-24,"Supply, Installation and Testing of Architecture Engineering and Construction Collection Commercial Single User Annual Subscription Renewal","Supply, Installation and Testing of Architecture Engineering and Construction Collection Commercial Single User Annual Subscription Renewal",Goods,Open Tender,Item Rate,Miscellaneous Goods,No,No,NA ,27-Dec-2023 12:15 PM,NA ,90.0,No ,No,Online,08-Jan-2024 04:30 PM,Orissa Bridge and Construction Corporation Ltd,Bhubaneshwar,751012.0,1.0,,Trisita Engineering LLP,"610,900",Rejected-AOC,07-Feb-2024,Orissa Bridge and Construction Corporation Ltd
2023_OBCC_98982_1,81/Tender/OBCC/2023-24,Construction of Charging Station and Repair maintenance shed at Samanga Parking Arena for Electric Buses and BOVs under ABADHA Scheme on Turnkey Basis,Construction of Charging Station and Repair maintenance shed at Samanga Parking Arena for Electric Buses and BOVs under ABADHA Scheme on Turnkey Basis,Works,National Competitive Bid,Turn-key,Civil Works - Others,No,No,NA ,29-Dec-2023 03:00 PM,NA ,120.0,No ,No,Online,05-Jan-2024 11:30 AM,Orissa Bridge and Construction Corporation Ltd,"Samanga, Puri",752002.0,2.0,,RAKESH MAHAPATRA,"183,500,000",Rejected-Finance,22-Feb-2024,Orissa Bridge and Construction Corporation Ltd
2023_OCCL_95159_1,E-Procurement Notice No. 38/OCCL/2023-24 (on-line),E-Procurement Notice No. 38/OCCL/2023-24 (on-line),"Maintenance painting work of Spillway and Under sluice gates, Left HR and Right HR gates with their hoist bridges, Rope drum hoists, trestle structures, chequered plates, hand railings, monorail structures, rail girders, stop logs and lifting beam et",Works,Open Tender,Item Rate,Mechanical Works,No,No,NA ,05-Oct-2023 10:00 AM,12-Oct-2023 11:30 AM ,90.0,No ,No,Online,20-Oct-2023 11:30 AM,ODISHA CONSTRUCTION CORPORATION LTD||CIVIL,"Salapada, Keonjhar",758021.0,2.0,,M/S JANTA ENGINEERING WORKS,"4,892,922",Rejected-Finance,19-Feb-2024,ODISHA CONSTRUCTION CORPORATION LTD||CIVIL
2023_OCCL_95795_1,E-Procurement Notice No.39/OCCL/2023-24 (on-line),E-Procurement Notice No.39/OCCL/2023-24 (on-line),"Dismantling, removal and shifting of existing radial gates with components and erection of new radial gates with components...new radial gates in bay No. 4 and 5 of Indravati dam and bay No. 4 of Muran dam of UIHEP, Dist Nabarangpur",Works,Open Tender,Item Rate,Mechanical Works,No,No,NA ,19-Oct-2023 10:00 AM,27-Oct-2023 11:30 AM ,90.0,No ,No,Online,03-Nov-2023 11:30 AM,ODISHA CONSTRUCTION CORPORATION LTD||CIVIL,"INDRAVTI, NABARANGAPUR",764070.0,2.0,,NEELAMADHAB ENGINEERING WORKS,"9,713,459",Rejected-Finance,01-Apr-2024,ODISHA CONSTRUCTION CORPORATION LTD||CIVIL
2023_OCCL_98292_1,e-Procurement Notice No.5 0 /OCCL/ 2023-24,e-Procurement Notice No. 5 0 /OCCL/ 2023-24 (on-line),Supply of casting items for 16T Rope Drum Hoist of Barrage bay gate of Kusumi Barrage Project,Goods,Open Tender,Item Rate,Miscellaneous Goods,No,No,NA ,14-Dec-2023 10:00 AM,NA ,120.0,No ,No,Online,26-Dec-2023 11:30 AM,ODISHA CONSTRUCTION CORPORATION LTD||CIVIL,"Central Workshop, OCCL, Bhubaneswar.",751010.0,1.0,,MECHANICO (INDIA),"3,657,312",Rejected-Finance,23-Feb-2024,ODISHA CONSTRUCTION CORPORATION LTD||CIVIL
2023_OHPCL_92106_1,BHEP/07/2023-24 Dated 04.08.2023,Special repair of balance 09 nos. of 3R-extended type Quarter at BHEP,Special repair of balance 09 nos. of 3R-extended type Quarter at BHEP,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,10-Aug-2023 10:00 AM,NA ,120.0,No ,No,Online,22-Aug-2023 12:00 PM,Odisha Hydro Power Corporation Ltd||Balimela H.E. Project Balimela,Officer line of BHEP colony,764051.0,2.0,"27,27,742",B. Arun Patra,"2,318,853",Rejected-AOC,02-Feb-2024,Odisha Hydro Power Corporation Ltd||Balimela H.E. Project Balimela
2023_OHPCL_95871_1,RHEP/TCN/31/2023-24,RHEP/TCN-31-2023-24,"Annual sewerage and sanitary cleaning of Residential and Non- Residential buildings under RHEP, Rengali.",Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,20-Oct-2023 10:00 AM,NA ,120.0,No ,No,Online,02-Nov-2023 11:00 AM,Odisha Hydro Power Corporation Ltd||Rengali H.E. Project Rengali,"RHEP,Rengali Dam Site",759105.0,2.0,,SANTOSH KUMAR SATAPATHY,"1,302,421",Rejected-Technical,02-Feb-2024,Odisha Hydro Power Corporation Ltd||Rengali H.E. Project Rengali
2023_OHPCL_97218_1,BHEP/18/2023-24 dated 17.11.2023,"Job Contract for Maintenance of Administrative Office Canteen and Erectors Hostel for 02 (two) years at BHEP, Balimela","Job Contract for Maintenance of Administrative Office Canteen and Erectors Hostel for 02 (two) years at BHEP, Balimela",Services,Open Tender,Percentage,Miscellaneous Services,No,No,NA ,20-Nov-2023 11:00 AM,NA ,120.0,No ,No,Online,04-Dec-2023 05:00 PM,Odisha Hydro Power Corporation Ltd||Balimela H.E. Project Balimela,Admistrative office and erectors hostel atBalimela,764051.0,2.0,"34,21,079",CHITTA RANJAN SARKAR,"3,246,604",Not Admitted-Fee/PreQual/Technical,28-Feb-2024,Odisha Hydro Power Corporation Ltd||Balimela H.E. Project Balimela
2023_OHPCL_97607_1,CHEP-56/2023-24 (Sl. No.1),Floor Tiling work of E and F Type Quarters,"Floor Tiling work of 12 Nos. E Type and 6 Nos. F Type Quarters of OHPC Colony, CHEP, Chiplima",Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,01-Dec-2023 11:00 AM,NA ,120.0,No ,No,Online,15-Dec-2023 11:30 AM,Odisha Hydro Power Corporation Ltd||Chiplima H.E. Project Chiplima,"E and F Type Quarters of OHPC Colony, CHEP",768025.0,2.0,"17,22,311",Parameswar Das,"1,464,137",Rejected-Finance,01-Feb-2024,Odisha Hydro Power Corporation Ltd||Chiplima H.E. Project Chiplima
2023_OHPCL_97609_1,CHEP-56/2023-24 (Sl. No.2),Floor Tiling and Painting work of LWC,"Floor Tiling and Painting work of LWC, CHEP, Chiplima",Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,01-Dec-2023 11:00 AM,NA ,120.0,No ,No,Online,15-Dec-2023 12:00 PM,Odisha Hydro Power Corporation Ltd||Chiplima H.E. Project Chiplima,"Labour Welfare Centre, CHEP, Chiplima",768025.0,2.0,"6,84,275",SHIV PRASAD SINGH,"581,702",Rejected-Finance,01-Feb-2024,Odisha Hydro Power Corporation Ltd||Chiplima H.E. Project Chiplima
