Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2018_CERWI_49775_1,SE-BLS-NCB-237,"Repair and Maintenance to Road-A- Balasore Municipality Road Engineering School Chhak to Kasmila Road, B- ITR Road to Gudu Road and C-NH-5 to Chilapada Road for the year 2018-19 in the District of Balasore (Package No. OR-02-PMGSY (M)-30)","Repair and Maintenance to Road-A- Balasore Municipality Road Engineering School Chhak to Kasmila Road, B- ITR Road to Gudu Road and C-NH-5 to Chilapada Road for the year 2018-19 in the District of Balasore (Package No. OR-02-PMGSY (M)-30)",Works,National Competitive Bid,Percentage,Civil Works - Roads,No,No,NA ,29-Sep-2018 12:30 PM,NA ,90.0,No ,No,Online,15-Oct-2018 03:30 PM,CE RW I||RWCIRCLE-BALASORE,BALASORE,756056.0,2.0,"96,54,000",Raghunath Das,"8,732,444",Accepted-AOC,01-Aug-2020,CE RW I||RWCIRCLE-BALASORE
2020_CELBB_61186_30,e-PROCUREMENT NOTICE NO 02 OF 2020-21,NID-32-Imp. to Bhairipur Minor and Mahalpada Sub-Minor,Imp. to Bhairipur Minor and Mahalpada Sub-Minor,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,27-May-2020 10:00 AM,NA ,90.0,No ,No,Online,06-Jun-2020 10:00 AM,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Nimapada Irr Division, Nimapada",Nimapara,752106.0,1.0,"1,30,004",PRITIMOHAN PRADHAN,"110,516",Rejected-Finance,10-Aug-2020,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Nimapada Irr Division, Nimapada"
2020_CELBB_61696_24,e-PROCUREMENT NOTICE NO 03 OF 2020-21,"NID-75-Imp. to Sunugoradi Disty, Palasahi Minor and Garia Right Minor","Imp. to Sunugoradi Disty, Palasahi Minor and Garia Right Minor",Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,26-Jun-2020 10:00 AM,NA ,90.0,No ,No,Online,07-Jul-2020 10:00 AM,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Nimapada Irr Division, Nimapada",Nimapara,752106.0,1.0,"1,62,843",PRANAB KUMAR NAYAK,"138,433",Rejected-Finance,05-Aug-2020,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Nimapada Irr Division, Nimapada"
2020_CELBB_61696_25,e-PROCUREMENT NOTICE NO 03 OF 2020-21,"NID-76-Imp. to Bhuan Disty, Garapada Minor and Baulapada Minor","Imp. to Bhuan Disty, Garapada Minor and Baulapada Minor",Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,26-Jun-2020 10:00 AM,NA ,90.0,No ,No,Online,07-Jul-2020 10:00 AM,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Nimapada Irr Division, Nimapada",Nimapara,752106.0,1.0,"2,58,977",RUSHI PRASAD MISHRA,"220,157",Rejected-Finance,05-Aug-2020,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Nimapada Irr Division, Nimapada"
2020_CELBB_61696_33,e-PROCUREMENT NOTICE NO 03 OF 2020-21,NID-84-M/R to Patupada Disty from RD 4.45 Km to 10.00 Km and its system,M/R to Patupada Disty from RD 4.45 Km to 10.00 Km and its system,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,26-Jun-2020 10:00 AM,NA ,90.0,No ,No,Online,07-Jul-2020 10:00 AM,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Nimapada Irr Division, Nimapada",Nimapara,752106.0,1.0,"1,83,683",SAROJ KUMAR SUNDARAY,"156,149",Rejected-Finance,10-Aug-2020,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Nimapada Irr Division, Nimapada"
2020_CELBB_61696_34,e-PROCUREMENT NOTICE NO 03 OF 2020-21,"NID-85-M/R to Patupada Disty from RD 00 to 4.00 Km, Chandilo, Baligundi, Subolo Minor","M/R to Patupada Disty from RD 00 to 4.00 Km, Chandilo, Baligundi, Subolo Minor",Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,26-Jun-2020 10:00 AM,NA ,90.0,No ,No,Online,07-Jul-2020 10:00 AM,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Nimapada Irr Division, Nimapada",Nimapara,752106.0,1.0,"1,77,300",SAROJ KUMAR SUNDARAY,"150,723",Rejected-Finance,10-Aug-2020,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Nimapada Irr Division, Nimapada"
2020_CELBB_61696_35,e-PROCUREMENT NOTICE NO 03 OF 2020-21,NID-86-Imp. to Pubagarh Minor from RD 0 to 5.00 Km,Imp. to Pubagarh Minor from RD 0 to 5.00 Km,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,26-Jun-2020 10:00 AM,NA ,90.0,No ,No,Online,07-Jul-2020 10:00 AM,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Nimapada Irr Division, Nimapada",Nimapara,752106.0,1.0,"68,380",PRASANTA KUMAR KANUNGO,"58,130",Rejected-Finance,10-Aug-2020,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Nimapada Irr Division, Nimapada"
2020_CELBB_61696_39,e-PROCUREMENT NOTICE NO 03 OF 2020-21,NID-90-Imp. to Ankusipur Disty from RD 5.615 Km to 9.738 Km and Sanamachapur Minor from RD 00 to 2.50 Km,Imp. to Ankusipur Disty from RD 5.615 Km to 9.738 Km and Sanamachapur Minor from RD 00 to 2.50 Km,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,26-Jun-2020 10:00 AM,NA ,90.0,No ,No,Online,07-Jul-2020 10:00 AM,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Nimapada Irr Division, Nimapada",Nimapara,752106.0,1.0,"1,44,234",JYOTIRMAI PATRA,"122,613",Rejected-Finance,12-Aug-2020,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Nimapada Irr Division, Nimapada"
2020_CELBB_61696_43,e-PROCUREMENT NOTICE NO 03 OF 2020-21,"NID-94-M/R to Nagapur Minor, Jasuapur Sub-Minor and Basudeipur Sub-Minor","M/R to Nagapur Minor, Jasuapur Sub-Minor and Basudeipur Sub-Minor",Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,26-Jun-2020 10:00 AM,NA ,90.0,No ,No,Online,07-Jul-2020 10:00 AM,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Nimapada Irr Division, Nimapada",Nimapara,752106.0,1.0,"1,86,058",KISHORE CHANDRA PRADHAN,"158,168",Rejected-Finance,10-Aug-2020,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Nimapada Irr Division, Nimapada"
2020_CELBB_61696_44,e-PROCUREMENT NOTICE NO 03 OF 2020-21,"NID-95-M/R to Bagalpur Minor from RD 00 to 2.064 Km, Ankusipur Disty from RD 00 to 2.138 Km and Saratasasan Minor","M/R to Bagalpur Minor from RD 00 to 2.064 Km, Ankusipur Disty from RD 00 to 2.138 Km and Saratasasan Minor",Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,26-Jun-2020 10:00 AM,NA ,90.0,No ,No,Online,07-Jul-2020 10:00 AM,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Nimapada Irr Division, Nimapada",Nimapara,752106.0,1.0,"1,60,377",SUDARSAN PRADHAN,"136,337",Rejected-Finance,12-Aug-2020,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Nimapada Irr Division, Nimapada"
2020_CELBB_61696_45,e-PROCUREMENT NOTICE NO 03 OF 2020-21,NID-96-M/R to Ankusipur Disty from 2.138 Km to 5.60 Km and Chanahata Minor,M/R to Ankusipur Disty from 2.138 Km to 5.60 Km and Chanahata Minor,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,26-Jun-2020 10:00 AM,NA ,90.0,No ,No,Online,07-Jul-2020 10:00 AM,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Nimapada Irr Division, Nimapada",Nimapara,752106.0,1.0,"1,38,388",PRATAP CHANDRA PARIDA,"117,644",Rejected-Finance,12-Aug-2020,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Nimapada Irr Division, Nimapada"
