Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2019_BDABH_58439_3,EM-BeDA-31/2019-20,Construction of childrens playground over BeDA open space layout No 2210/08.06.92 at Basudev Nagar 1st Line Near Bahana Nallah mouza Ambapua Brahmapur,Works,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,07-Feb-2020 10:00 AM,NA ,90.0,No ,No,Online,20-Feb-2020 11:00 AM,Brahmapur Development Authority,Ambapua,760010.0,1.0,"10,93,086",P. Madhusudan Reddy,"1,071,228",Accepted-AOC,25-Aug-2022,Brahmapur Development Authority
2019_ORULB_53946_5,SNGM-25/2018-19,Construction of civil shed of 5tpd composting plants,Civil Shed of Composting plant,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,21-Feb-2019 11:00 AM,NA ,90.0,No ,No,Online,07-Mar-2019 11:00 AM,Municipal Bodies||Sundargarh Municipality,SUNDARGARH,770001.0,1.0,"32,97,585",BISWAJEET PATTNAIK,"3,297,584.87",Accepted-AOC,22-Aug-2022,Municipal Bodies||Sundargarh Municipality
2020_EICCL_62645_2,"SE, SC-(RandB)-BAM-04/2020-21","Construction of Seragada Bus Stand at Seragada, Ganjam, Odisha.",Building work (Composite Bid),Works,National Competitive Bid,Percentage,Civil Works - Buildings,No,No,NA ,15-Sep-2020 10:00 AM,NA ,90.0,No ,No,Online,01-Oct-2020 11:30 AM,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR,"Seragada, Ganjam",761106.0,2.0,"2,79,07,419",NIRANJAN DAS,"23,724,096",Rejected-AOC,20-Aug-2022,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR
2020_OCCL_63713_1,e-procurement Notice No.20/OCCL/2020-21 (on-line),OCCL-CGP/02/2020-21,PROTECTION TO SCOURED BANK ON KANI-KHARASROTA RIGHT NEAR VILLAGE SANAMANGA,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,12-Nov-2020 10:00 AM,NA ,90.0,No ,No,Online,27-Nov-2020 12:00 PM,ODISHA CONSTRUCTION CORPORATION LTD||CIVIL,"Pattamundai, Kendrapara",754215.0,2.0,"4,17,41,407",SANJAY KUMAR SAMANTARAY,"41,741,407",Rejected-Finance,25-Aug-2022,ODISHA CONSTRUCTION CORPORATION LTD||CIVIL
2020_OLIC_63605_4,14/2020-21 OLIC/ Dt 02.11.2020,INSTALATION AND ENERGISATION OF PATAPUR-VI LI PROJECT,INSTALATION AND ENERGISATION OF PATAPUR-VI LI PROJECT,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,06-Nov-2020 11:00 AM,NA ,90.0,No ,No,Online,19-Nov-2020 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",BANKI-II BLOCK,754001.0,1.0,"20,75,000",AKSHAYA KUMAR MALLICK,17.64,Accepted-AOC,25-Aug-2022,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack"
2020_ORULB_60395_2,KM_10-2019/20,"Rain water Harvesting for Municipal Town Hall,SUH Building,Yatri Nivas,Urdu Library and Kalyan Mandap under Kendrapara Municipality","Rain water Harvesting for Municipal Town Hall,SUH Building,Yatri Nivas,Urdu Library and Kalyan Mandap under Kendrapara Municipality",Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,02-Mar-2020 05:00 PM,NA ,90.0,No ,No,Online,17-Mar-2020 11:00 AM,Municipal Bodies||Kendrapara Municipality,KENDRAPARA MUNICIPALITY,754211.0,1.0,"7,07,505",mir salim,"601,450",Rejected-Finance,10-Aug-2022,Municipal Bodies||Kendrapara Municipality
2020_ORULB_61362_15,2_SMC_SBP_2020-21,Construction of 8 seated toilet at Biharipada Modipada,Construction of 8 seated toilet at Biharipada Modipada,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,04-Jun-2020 11:00 AM,NA ,120.0,No ,No,Online,20-Jun-2020 11:00 AM,Municipal Bodies||Sambalpur Municipal Corporation,Sambalpur,768001.0,1.0,"11,16,100",LOKESWAR NAIK,"1,116,100.48",Rejected-Technical,10-Aug-2022,Municipal Bodies||Sambalpur Municipal Corporation
2020_ORULB_63479_13,BMC(BAM)/229/2020-21,Detailed repair estimate to the work BeMC office to Girija chhak,Detailed repair estimate to the work BeMC office to Girija chhak,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,28-Oct-2020 03:00 PM,NA ,120.0,No ,No,Online,13-Nov-2020 11:30 AM,Municipal Bodies||Brahmapur Municipal Corporation,BERHAMPUR,760002.0,1.0,"2,19,638",Umakanta Panigrahi,"219,666",Rejected-Finance,25-Aug-2022,Municipal Bodies||Brahmapur Municipal Corporation
2020_ORULB_63479_14,BMC(BAM)/229/2020-21,Detailed repair estimate to the work Corporation Road to Girija Chaka,Detailed repair estimate to the work Corporation Road to Girija Chaka,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,28-Oct-2020 03:00 PM,NA ,120.0,No ,No,Online,13-Nov-2020 11:30 AM,Municipal Bodies||Brahmapur Municipal Corporation,BERHAMPUR,760002.0,1.0,"2,23,581",Umakanta Panigrahi,"223,596",Rejected-Finance,25-Aug-2022,Municipal Bodies||Brahmapur Municipal Corporation
2020_ORULB_63479_17,BMC(BAM)/229/2020-21,Detailed repair estimate to the work Jyoti Resident to Khalasi Sahi,Detailed repair estimate to the work Jyoti Resident to Khalasi Sahi,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,28-Oct-2020 03:00 PM,NA ,120.0,No ,No,Online,13-Nov-2020 11:30 AM,Municipal Bodies||Brahmapur Municipal Corporation,BERHAMPUR,760002.0,1.0,"2,31,105",Umakanta Panigrahi,"231,105",Rejected-Finance,25-Aug-2022,Municipal Bodies||Brahmapur Municipal Corporation
