Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2018_CERWI_51444_1,PLAN ROAD TENDER ONLINE RWCSBP-56,Improvement of Kaputikira Bauridihir road via Govindpur under state plan Improvement to Existing RD,Improvement of Kaputikira Bauridihir road via Govindpur under state plan Improvement to Existing RD road in the district of Sambalpur for the year-2018-19.,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,10-Dec-2018 11:00 AM,NA ,90.0,No ,No,Online,09-Jan-2019 03:30 PM,CE RW I||RWCIRCLE-SAMBALPUR,KUCHINDA,768222.0,2.0,"2,31,00,000",PADMANAV PUROHIT,"21,211,858.98",Rejected-Technical,02-Feb-2023,CE RW I||RWCIRCLE-SAMBALPUR
2020_OLIC_63132_1,1351_07_10_2020,Badachana,Installation of 200mm dia Medium Deep Tube Wells in Badachana Block In Jajpur District,Works,Open Tender,Percentage,Mechanical Works,No,No,NA ,19-Oct-2020 10:00 AM,NA ,180.0,No ,No,Online,02-Nov-2020 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",Jajpur Road,755019.0,2.0,"47,27,546",SUSHILA DORAISAMY (Prop- Siva Kumar Rotary Rigs),"4,501,153",Rejected-Finance,02-Feb-2023,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road"
2020_OLIC_63132_2,1351_07_10_2020,Bari I,Installation of 200mm dia Medium Deep Tube Wells in Bari Block In Jajpur District,Works,Open Tender,Percentage,Mechanical Works,No,No,NA ,19-Oct-2020 10:00 AM,NA ,180.0,No ,No,Online,02-Nov-2020 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",Jajpur Road,755019.0,2.0,"48,82,760",SIMANSU SEKHAR CHOUDHURY,"4,648,935",Rejected-Finance,02-Feb-2023,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road"
2020_OLIC_63132_3,1351_07_10_2020,Bari II and Rasulpur,Installation of 200mm dia Medium Deep Tube Wells in Bari and Rasulpur Block In Jajpur District,Works,Open Tender,Percentage,Mechanical Works,No,No,NA ,19-Oct-2020 10:00 AM,NA ,180.0,No ,No,Online,02-Nov-2020 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",Jajpur Road,755019.0,2.0,"34,87,686",AKSHAYA KUMAR MALLICK,"3,320,668",Accepted-AOC,08-Feb-2023,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road"
2020_OLIC_63132_4,1351_07_10_2020,Jajpur_Binjharpur_Korai,Installation of 200mm dia Medium Deep Tube Wells in Jajpur Binjharpur Korai Block In Jajpur District,Works,Open Tender,Percentage,Mechanical Works,No,No,NA ,19-Oct-2020 10:00 AM,NA ,180.0,No ,No,Online,02-Nov-2020 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",Jajpur Road,755019.0,2.0,"46,14,380",PRADIPTA PRAKASH ACHARYA,"4,393,406",Rejected-Finance,02-Feb-2023,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road"
2020_OLIC_63132_5,1351_07_10_2020,Dasarthapur_I_Binjharpur_II,Installation of 200mm dia Medium Deep Tube Wells in Dasarthapur Binjharpur Block In Jajpur District,Works,Open Tender,Percentage,Mechanical Works,No,No,NA ,19-Oct-2020 10:00 AM,NA ,180.0,No ,No,Online,02-Nov-2020 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",Jajpur Road,755019.0,2.0,"42,60,659",D SIVAKUMAR (Prop-Shree Saravana Bore Well),"4,533,341",Accepted-AOC,08-Feb-2023,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road"
2020_OLIC_63132_6,1351_07_10_2020,Bari_III,Installation of 200mm dia Medium Deep Tube Wells in Bari Block In Jajpur District,Works,Open Tender,Percentage,Mechanical Works,No,No,NA ,19-Oct-2020 10:00 AM,NA ,180.0,No ,No,Online,02-Nov-2020 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",Jajpur Road,755019.0,2.0,"34,59,562",D SIVAKUMAR (Prop-Shree Saravana Bore Well),"3,680,974",Accepted-AOC,08-Feb-2023,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road"
2020_OLIC_63132_7,1351_07_10_2020,Dasarathapur_II_Binjharpur_III,Installation of 200mm dia Medium Deep Tube Wells in Dasarathapur and Binjharpur Block In Jajpur District,Works,Open Tender,Percentage,Mechanical Works,No,No,NA ,19-Oct-2020 10:00 AM,NA ,180.0,No ,No,Online,02-Nov-2020 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",Jajpur Road,755019.0,2.0,"31,08,610",D SIVAKUMAR (Prop-Shree Saravana Bore Well),"3,307,561",Accepted-AOC,08-Feb-2023,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road"
2020_OLIC_63876_5,1952 /2020-21 Dt. 02.11.2020,INSTALATION AND ENERGISATION OF BHAGABATIPUR LI PROJECT,INSTALATION AND ENERGISATION OF BHAGABATIPUR LI PROJECT,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,17-Nov-2020 02:00 PM,NA ,90.0,No ,No,Online,04-Dec-2020 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI,Division, Bhubaneswar",CHILIKA BLOCK,754001.0,1.0,,ABINASH BISWAL,"1,123,237",Accepted-AOC,10-Feb-2023,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI,Division, Bhubaneswar"
2020_OLIC_63876_7,1952 /2020-21 Dt. 02.11.2020,INSTALATION AND ENERGISATION OF KUMANDAL LI PROJECT,INSTALATION AND ENERGISATION OF KUMANDAL LI PROJECT,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,17-Nov-2020 02:00 PM,NA ,90.0,No ,No,Online,04-Dec-2020 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI,Division, Bhubaneswar",CHILIKA BLOCK,754001.0,1.0,,ABINASH BISWAL,"1,125,831",Accepted-AOC,10-Feb-2023,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI,Division, Bhubaneswar"
