Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2018_ORULB_46350_9,MC(CMC)CTC_Div-I_No.5/2018-19,"Desilting of Major Surface Drains i. BSWC drain from Paik Sahi Andarpur to Bhanapur School Left site, ii. BSWC Drain from Petrol Tank Chhak to Pirabazar Chhak Left Site, iii. BSWC Drain from Pira Bazar Chhak to Bhanapur Bijaya Dhaba, iv. BSWC drain","Desilting of Major Surface Drains i. BSWC drain from Paik Sahi Andarpur to Bhanapur School Left site, ii. BSWC Drain from Petrol Tank Chhak to Pirabazar Chhak Left Site, iii. BSWC Drain from Pira Bazar Chhak to Bhanapur Bijaya Dhaba, iv. BSWC drain",Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2018 11:00 AM,NA ,90.0,No ,No,Online,10-May-2018 10:00 AM,Municipal Bodies||Cuttack Municipal Corporation,CMC,753012.0,1.0,"2,99,271",BICHITRA NANDA BEHERA,"314,235",Accepted-AOC,01-May-2024,Municipal Bodies||Cuttack Municipal Corporation
2019_ORULB_53200_4,MC(CMC)CTC_Div-II_No27/2018-19,Provision of water supply and sanitary installation to CDPO Building at Bikash Bhawan in Ward No.44 of CMC.,Provision of water supply and sanitary installation to CDPO Building at Bikash Bhawan in Ward No.44 of CMC.,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,11-Feb-2019 03:00 PM,NA ,90.0,No ,No,Online,25-Feb-2019 11:00 AM,Municipal Bodies||Cuttack Municipal Corporation,CMC,753012.0,1.0,"2,08,880",BICHITRA NANDA BEHERA,"229,768.19",Accepted-AOC,01-May-2024,Municipal Bodies||Cuttack Municipal Corporation
2019_OSSCL_56802_1,OSSC/Engg/53/2019,Installation of power supply to Seed Processing Plant at Sheragad,As above,Works,Open Tender,Percentage,Electrical Works,No,No,NA ,18-Oct-2019 12:40 PM,NA ,90.0,No ,No,Online,02-Nov-2019 12:30 PM,Odisha State Seed Corporation Ltd,Processing Plant Sheragad,756060.0,2.0,"13,91,896",AYUSH POWER INFRASTRUCTURE,"1,183,250",Accepted-AOC,03-May-2024,Odisha State Seed Corporation Ltd
2020_ORULB_60124_10,MC(CMC)CTC_Div-I_No18/2019-20,Construction of CC road from Alok Kumar Sahoo res to Laxmanpur Chahck in Ward No.48.,Construction of CC road from Alok Kumar Sahoo res to Laxmanpur Chahck in Ward No.48.,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,27-Feb-2020 01:00 PM,NA ,75.0,No ,No,Online,18-Mar-2020 10:00 AM,Municipal Bodies||Cuttack Municipal Corporation,CMC,753012.0,1.0,"6,24,150",CHINTAMANI SHUKLA,"530,586.43",Accepted-AOC,23-May-2024,Municipal Bodies||Cuttack Municipal Corporation
2020_ORULB_60124_11,MC(CMC)CTC_Div-I_No18/2019-20,Construction of CC road at Fakirpur Panda Sahi in Ward No.48.,Construction of CC road at Fakirpur Panda Sahi in Ward No.48.,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,27-Feb-2020 01:00 PM,NA ,105.0,No ,No,Online,18-Mar-2020 10:00 AM,Municipal Bodies||Cuttack Municipal Corporation,CMC,753012.0,1.0,"12,16,550",CHINTAMANI SHUKLA,"1,034,178.77",Accepted-AOC,23-May-2024,Municipal Bodies||Cuttack Municipal Corporation
2020_ORULB_60124_12,MC(CMC)CTC_Div-I_No18/2019-20,S/R to CC road from Chandra Sekhar Temple to Dusashan Pradhan res at Nankar Majhi Sahi in Ward No.49.,S/R to CC road from Chandra Sekhar Temple to Dusashan Pradhan res at Nankar Majhi Sahi in Ward No.49.,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,27-Feb-2020 01:00 PM,NA ,75.0,No ,No,Online,18-Mar-2020 10:00 AM,Municipal Bodies||Cuttack Municipal Corporation,CMC,753012.0,1.0,"8,79,790",SUBRAT KUMAR NAYAK,"747,909.24",Rejected-AOC,23-May-2024,Municipal Bodies||Cuttack Municipal Corporation
2020_ORULB_60124_3,MC(CMC)CTC_Div-I_No18/2019-20,Construction of CC road with RCC drain and cover slab from Sidheswar Chhatoi res to Hadibandhu Nibas at Balabhadrapur Dolamandap in Ward No.36.,Construction of CC road with RCC drain and cover slab from Sidheswar Chhatoi res to Hadibandhu Nibas at Balabhadrapur Dolamandap in Ward No.36.,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,27-Feb-2020 01:00 PM,NA ,105.0,No ,No,Online,18-Mar-2020 10:00 AM,Municipal Bodies||Cuttack Municipal Corporation,CMC,753012.0,1.0,"13,40,725",SUBRAT KUMAR NAYAK,"1,253,553",Accepted-AOC,23-May-2024,Municipal Bodies||Cuttack Municipal Corporation
2020_ORULB_60124_9,MC(CMC)CTC_Div-I_No18/2019-20,"Construction of road and drain from Pitabas Sahoo res to Jagatpur High School, Jagatpur in Ward No.48.","Construction of road and drain from Pitabas Sahoo res to Jagatpur High School, Jagatpur in Ward No.48.",Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,27-Feb-2020 01:00 PM,NA ,75.0,No ,No,Online,18-Mar-2020 10:00 AM,Municipal Bodies||Cuttack Municipal Corporation,CMC,753012.0,1.0,"9,74,750",SUBRAT KUMAR NAYAK,"828,658.21",Rejected-AOC,23-May-2024,Municipal Bodies||Cuttack Municipal Corporation
2020_ORULB_60591_10,MC(CMC)CTC_Div-I_No2/2020-21,Construction of Compound wall and approach road for MCC at Jagatpur in Ward No.49.,Construction of Compound wall and approach road for MCC at Jagatpur in Ward No.49.,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,18-Mar-2020 01:00 PM,NA ,75.0,No ,No,Online,28-Apr-2020 10:00 AM,Municipal Bodies||Cuttack Municipal Corporation,CMC,753012.0,1.0,"12,49,800",SUBRAT KUMAR NAYAK,"1,324,777",Accepted-AOC,23-May-2024,Municipal Bodies||Cuttack Municipal Corporation
2020_ORULB_60591_4,MC(CMC)CTC_Div-I_No2/2020-21,"Construction of RCC drain with cover slab from Maa Sundari Temple to Gajabag Chhak of Uppersahi, Sikharpur in Ward No.46.","Construction of RCC drain with cover slab from Maa Sundari Temple to Gajabag Chhak of Uppersahi, Sikharpur in Ward No.46.",Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,18-Mar-2020 01:00 PM,NA ,75.0,No ,No,Online,28-Apr-2020 10:00 AM,Municipal Bodies||Cuttack Municipal Corporation,CMC,753012.0,1.0,"11,79,400",SUBRAT KUMAR NAYAK,"1,249,979",Accepted-AOC,23-May-2024,Municipal Bodies||Cuttack Municipal Corporation
2020_ORULB_60840_6,MC(CMC)CTC_Div-I_No9/2020-21,"Construction of road from Rakhal Kanungo res to Jayanta Sukla res Mala Sahi, Jagatpur in Ward No.48.","Construction of road from Rakhal Kanungo res to Jayanta Sukla res Mala Sahi, Jagatpur in Ward No.48.",Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,02-May-2020 11:00 AM,NA ,75.0,No ,No,Online,16-May-2020 10:00 AM,Municipal Bodies||Cuttack Municipal Corporation,CMC,753012.0,1.0,"4,55,850",CHITTA RANJAN SAHOO,"387,517.42",Accepted-AOC,23-May-2024,Municipal Bodies||Cuttack Municipal Corporation
2020_ORULB_60840_7,MC(CMC)CTC_Div-I_No9/2020-21,Construction of RCC drain from Ratnakar Satapathy res to Railway drain located at Nazarpur in Ward No.48.,Construction of RCC drain from Ratnakar Satapathy res to Railway drain located at Nazarpur in Ward No.48.,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,02-May-2020 11:00 AM,NA ,75.0,No ,No,Online,16-May-2020 10:00 AM,Municipal Bodies||Cuttack Municipal Corporation,CMC,753012.0,1.0,"7,39,250",CHITTA RANJAN SAHOO,"628,423.63",Accepted-AOC,23-May-2024,Municipal Bodies||Cuttack Municipal Corporation
2020_ORULB_61279_2,MC(CMC)CTC_Div-I_No16/2020-21,Construction of RCC drain from Amar Nanda res to Main drain located at Bhubanpur in Ward No.48.,Construction of RCC drain from Amar Nanda res to Main drain located at Bhubanpur in Ward No.48.,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,02-Jun-2020 11:00 AM,NA ,75.0,No ,No,Online,12-Jun-2020 10:00 AM,Municipal Bodies||Cuttack Municipal Corporation,CMC,753012.0,1.0,"6,02,600",SUBRAT KUMAR NAYAK,"601,811.51",Accepted-AOC,23-May-2024,Municipal Bodies||Cuttack Municipal Corporation
2020_ORULB_61374_10,MC(CMC)CTC_Div-I_No17/2020-21,"Construction of Cement Concrete road in New Police Colony, Tarol, Jagatpur in Ward No.49.","Construction of Cement Concrete road in New Police Colony, Tarol, Jagatpur in Ward No.49.",Works,Open Tender,Item Wise,Civil Works - Others,No,No,NA ,16-Jun-2020 11:00 AM,NA ,75.0,No ,No,Online,27-Jun-2020 05:30 PM,Municipal Bodies||Cuttack Municipal Corporation,CMC,753012.0,1.0,"4,87,710",PURNA CHANDRA NAYAK,"414,596.5",Rejected-AOC,15-May-2024,Municipal Bodies||Cuttack Municipal Corporation
2020_ORULB_61374_4,MC(CMC)CTC_Div-I_No17/2020-21,Construction of drain from Justice Chhack culvert to Plot No.1314/2 in Ward No.47.,Construction of drain from Justice Chhack culvert to Plot No.1314/2 in Ward No.47.,Works,Open Tender,Item Wise,Civil Works - Others,No,No,NA ,16-Jun-2020 11:00 AM,NA ,45.0,No ,No,Online,27-Jun-2020 05:30 PM,Municipal Bodies||Cuttack Municipal Corporation,CMC,753012.0,1.0,"3,43,225",SUBRAT KUMAR NAYAK,"291,775.83",Rejected-AOC,15-May-2024,Municipal Bodies||Cuttack Municipal Corporation
2020_ORULB_62138_1,MC(CMC)CTC_Div-I_No24/2020-21,"Renovation of culvert at the back side of Old Puja Mandap of Mali Sahi, Bajrakabati road in Ward No.32.","Renovation of culvert at the back side of Old Puja Mandap of Mali Sahi, Bajrakabati road in Ward No.32.",Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,07-Aug-2020 11:00 AM,NA ,45.0,No ,No,Online,26-Aug-2020 10:00 AM,Municipal Bodies||Cuttack Municipal Corporation,CMC,753012.0,1.0,"2,54,000","JAGANNATH PRASAD SAHOO, (PROP. M/S VAIVAV ASSOCIATES.)","215,433.75",Accepted-AOC,15-May-2024,Municipal Bodies||Cuttack Municipal Corporation
