Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2019_BDABH_58486_3,EM-BeDA-53/2019-20,External Power Supply to Chatrapur market Complex of BeDA Brahmapur at old Bus stand Chatrapur,Electrical works,Works,Open Tender,Percentage,Electrical Works,No,No,NA ,07-Feb-2020 10:00 AM,NA ,90.0,No ,No,Online,20-Feb-2020 11:00 AM,Brahmapur Development Authority,Chatrapur,761020.0,1.0,"9,82,052",M/s EMPIRE ENTERPRISE,"920,084",Accepted-AOC,04-Mar-2023,Brahmapur Development Authority
2019_CERWI_53013_4,Tender Online CC-04 of 2019,Const. of Odisha Adarsha Vidyalaya at Beraboi under Delang Block in the dist. of Puri for the year 2018-19.,Const. of Odisha Adarsha Vidyalaya at Beraboi under Delang Block in the dist. of Puri for the year 2018-19.,Works,National Competitive Bid,Percentage,Civil Works - Buildings,No,No,NA ,16-Feb-2019 06:55 PM,NA ,90.0,No ,No,Online,02-Mar-2019 11:00 AM,CE RW I||RWCIRCLE-BHUBANESWAR,Puri,752001.0,2.0,"3,24,92,907",BASUDEV CONTECH INDIA PRIVATE LIMITED,"29,727,760",Rejected-Finance,18-Mar-2023,CE RW I||RWCIRCLE-BHUBANESWAR
2019_CERWI_53013_5,Tender Online CC-04 of 2019,Const. of Odisha Adarsha Vidyalaya at Gobindapur under Pipili Block in the dist. of Puri for the year 2018-19.,Const. of Odisha Adarsha Vidyalaya at Gobindapur under Pipili Block in the dist. of Puri for the year 2018-19.,Works,National Competitive Bid,Percentage,Civil Works - Buildings,No,No,NA ,16-Feb-2019 06:55 PM,NA ,90.0,No ,No,Online,02-Mar-2019 11:00 AM,CE RW I||RWCIRCLE-BHUBANESWAR,Puri,752001.0,2.0,"3,20,59,926",SUMANTA KUMAR SAHOO,"30,226,098",Rejected-Finance,18-Mar-2023,CE RW I||RWCIRCLE-BHUBANESWAR
2020_CERWI_61240_4,Online Tender/ 01/ EERWDBLG/2020-21,"Construction of Staff quarter Govt. U.G. High School, Bandapipili at Kotagarh for the year 2020-21","Construction of Staff quarter Govt. U.G. High School, Bandapipili at Kotagarh for the year 2020-21",Works,National Competitive Bid,Percentage,Civil Works - Buildings,No,No,NA ,27-May-2020 10:00 AM,NA ,90.0,No ,No,Online,09-Jun-2020 11:30 AM,CE RW I||RWCIRCLE-BERHAMPUR||EE RW Divn. Baliguda,"Balliguda , Kandhamal",762103.0,1.0,"16,70,000",KAMALA KANTA PATRA,"1,419,459",Rejected-Finance,17-Mar-2023,CE RW I||RWCIRCLE-BERHAMPUR||EE RW Divn. Baliguda
2020_CERWI_61240_5,Online Tender/ 01/ EERWDBLG/2020-21,Construction of Sub Centre Building at Lankagarh under Tumudibandha Block for the year 2020-21,Construction of Sub Centre Building at Lankagarh under Tumudibandha Block for the year 2020-21,Works,National Competitive Bid,Percentage,Civil Works - Buildings,No,No,NA ,27-May-2020 10:00 AM,NA ,90.0,No ,No,Online,09-Jun-2020 11:30 AM,CE RW I||RWCIRCLE-BERHAMPUR||EE RW Divn. Baliguda,"Balliguda , Kandhamal",762103.0,1.0,"23,80,000",KAMALA KANTA PATRA,"2,380,000",Accepted-AOC,17-Mar-2023,CE RW I||RWCIRCLE-BERHAMPUR||EE RW Divn. Baliguda
2020_CERWI_62160_1,EERKL-03 of 2020-21,Construction of Sub-Centre Kundeidiha at Gurundia Block in the District of Sundargarh under OMBADC.,Construction of Sub-Centre Kundeidiha at Gurundia Block in the District of Sundargarh under OMBADC.,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,06-Aug-2020 06:00 PM,NA ,90.0,No ,No,Online,19-Aug-2020 09:00 AM,CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Sundargarh II,ROURKELA,769004.0,1.0,"25,34,466",NRUPALAL KISAN,"2,405,200",Accepted-AOC,10-Mar-2023,CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Sundargarh II
2020_CERWI_62160_2,EERKL-03 of 2020-21,Construction of Sub-Centre Ramchinda at Gurundia Block in the District of Sundargarh under OMBADC.,Construction of Sub-Centre Ramchinda at Gurundia Block in the District of Sundargarh under OMBADC.,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,06-Aug-2020 06:00 PM,NA ,90.0,No ,No,Online,19-Aug-2020 09:00 AM,CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Sundargarh II,ROURKELA,769004.0,1.0,"25,33,372",NRUPALAL KISAN,"2,404,172",Accepted-AOC,10-Mar-2023,CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Sundargarh II
2020_CERWI_62160_3,EERKL-03 of 2020-21,Construction of Sub-Centre Joda at Gurundia Block in the District of Sundargarh under OMBADC.,Construction of Sub-Centre Joda at Gurundia Block in the District of Sundargarh under OMBADC.,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,06-Aug-2020 06:00 PM,NA ,90.0,No ,No,Online,19-Aug-2020 09:00 AM,CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Sundargarh II,ROURKELA,769004.0,1.0,"25,35,116",NRUPALAL KISAN,"2,405,826",Rejected-AOC,10-Mar-2023,CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Sundargarh II
2020_CERWI_62160_5,EERKL-03 of 2020-21,Const. of Sub-Centre Building at Mahulpada of Lahunipara Block in the District of Sundargarh under OMBADC.,Const. of Sub-Centre Building at Mahulpada of Lahunipara Block in the District of Sundargarh under OMBADC.,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,06-Aug-2020 06:00 PM,NA ,90.0,No ,No,Online,19-Aug-2020 09:00 AM,CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Sundargarh II,ROURKELA,769004.0,1.0,"25,17,747",ALOK KUMAR DAS,"2,346,540",Accepted-AOC,10-Mar-2023,CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Sundargarh II
2020_CERWI_62343_3,Online Tender/ 03/ EERWDBLG/2020-21,Improvement to post 5years completed PMGSY road from Salangia to Bandbaje (OR2550B) for the year 2020-21,Improvement to post 5years completed PMGSY road from Salangia to Bandbaje (OR2550B) for the year 2020-21,Works,National Competitive Bid,Percentage,Civil Works - Roads,No,No,NA ,21-Aug-2020 10:00 AM,NA ,90.0,No ,No,Online,08-Sep-2020 11:30 AM,CE RW I||RWCIRCLE-BERHAMPUR||EE RW Divn. Baliguda,"Balliguda , Kandhamal",762103.0,1.0,"45,78,000",SUMATI SABAR,"3,891,434.71",Rejected-AOC,17-Mar-2023,CE RW I||RWCIRCLE-BERHAMPUR||EE RW Divn. Baliguda
2020_CERWI_62343_6,Online Tender/ 03/ EERWDBLG/2020-21,Improvement to Rutungia to Kadamaha for the year 2020-21,Improvement to Rutungia to Kadamaha for the year 2020-21,Works,National Competitive Bid,Percentage,Civil Works - Roads,No,No,NA ,21-Aug-2020 10:00 AM,NA ,90.0,No ,No,Online,08-Sep-2020 11:30 AM,CE RW I||RWCIRCLE-BERHAMPUR||EE RW Divn. Baliguda,"Balliguda , Kandhamal",762103.0,1.0,"13,27,000",M/S J.A.S ASSOCIATES,"1,327,000",Rejected-AOC,17-Mar-2023,CE RW I||RWCIRCLE-BERHAMPUR||EE RW Divn. Baliguda
