Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2017_OMC_40486_1,NIT No. 29/E-PROC/MAT/2017,Supply of installation commissioning of Desktop computers and printers.,Supply of installation commissioning of Desktop computers and printers.,Goods,Open Tender,Item Rate,Miscellaneous Goods,No,No,NA ,08-Sep-2017 11:00 AM,NA ,90.0,No ,No,Offline,11-Oct-2017 11:00 AM,Orissa Mining Corporation,BHUBANESWAR,751001.0,2.0,0.0,ORISSA COMNET,"474,419",Not Admitted-Fee/PreQual/Technical,28-May-2021,Orissa Mining Corporation
2017_OMC_41423_1,NIT No.33/E-PROC/OMC/2017,NIT No.33/E-PROC/OMC/2017,"Supply, Installation and commissioning of 05 sets of Porta Cabins alongwith two years warranty at Kodingamali Mines, Rayagada Region of OMC in the state of Odisha.",Goods,Open Tender,Item Rate,Miscellaneous Goods,No,No,NA ,26-Oct-2017 04:00 PM,NA ,90.0,No ,No,Offline,15-Nov-2017 11:00 AM,Orissa Mining Corporation,Bhubaneswar,751001.0,2.0,0.0,TINNY CRAFT,"2,125,000",Rejected-Finance,28-May-2021,Orissa Mining Corporation
2018_OLIC_49318_12,2996/04.08.2018,Installation and Energisation of KAPILESWARPUR VIII L I Project in BRAHMAGIRI Block of PURI District under BKVY 2018 19,Installation and Energisation of KAPILESWARPUR VIII L I Project in BRAHMAGIRI Block of PURI District under BKVY 2018 19,Works,Open Tender,Item Rate,Civil Works - Lift Irrigation Schemes,No,No,NA ,10-Sep-2018 11:00 AM,NA ,365.0,No ,No,Offline,27-Sep-2018 03:00 PM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI,Division, Bhubaneswar",PURI,751012.0,1.0,"21,96,051",M/S SHREELAXMI ENTERPRISERS,"2,196,051",Rejected-Technical,07-May-2021,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI,Division, Bhubaneswar"
2018_OLIC_49318_4,2996/04.08.2018,Installation and Energisation of GHATAKULI VI L I Project in BRAHMAGIRI Block of PURI District under BKVY 2018 19,Installation and Energisation of GHATAKULI VI L I Project in BRAHMAGIRI Block of PURI District under BKVY 2018 19,Works,Open Tender,Item Rate,Civil Works - Lift Irrigation Schemes,No,No,NA ,10-Sep-2018 11:00 AM,NA ,365.0,No ,No,Offline,27-Sep-2018 03:00 PM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI,Division, Bhubaneswar",PURI,751012.0,1.0,"22,30,619",M/s SHREE SAI ENTERPRISES,"2,230,618",Accepted-AOC,07-May-2021,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI,Division, Bhubaneswar"
2018_OLIC_49318_5,2996/04.08.2018,Installation and Energisation of GHATAKULI VII L I Project in BRAHMAGIRI Block of PURI District under BKVY 2018 19,Installation and Energisation of GHATAKULI VII L I Project in BRAHMAGIRI Block of PURI District under BKVY 2018 19,Works,Open Tender,Item Rate,Civil Works - Lift Irrigation Schemes,No,No,NA ,10-Sep-2018 11:00 AM,NA ,365.0,No ,No,Offline,27-Sep-2018 03:00 PM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI,Division, Bhubaneswar",PURI,751012.0,1.0,"21,74,640",M/S SHREELAXMI ENTERPRISERS,"2,154,633",Rejected-Technical,07-May-2021,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI,Division, Bhubaneswar"
2018_OLIC_49318_8,2996/04.08.2018,Installation and Energisation of DUMUDUMA I L I Project in BRAHMAGIRI Block of PURI District under BKVY 2018 19,Installation and Energisation of DUMUDUMA I L I Project in BRAHMAGIRI Block of PURI District under BKVY 2018 19,Works,Open Tender,Item Rate,Civil Works - Lift Irrigation Schemes,No,No,NA ,10-Sep-2018 11:00 AM,NA ,365.0,No ,No,Offline,27-Sep-2018 03:00 PM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI,Division, Bhubaneswar",PURI,751012.0,1.0,"21,59,444",M/S SHREELAXMI ENTERPRISERS,"2,159,444",Rejected-Technical,07-May-2021,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI,Division, Bhubaneswar"
2018_OMC_51070_1,NIT No- 03/e-PROC/OMC/Proj/18,To carry out Geotechnical investigation work within the lease area of Gandhamardan B ML of OMC limited,To carry out Geotechnical investigation work within the lease area of Gandhamardan B ML of OMC limited,Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,24-Nov-2018 05:00 PM,NA ,180.0,No ,No,Online,17-Dec-2018 11:00 AM,Orissa Mining Corporation,"OMC House, Bbubaneswar",751001.0,2.0,0.0,C. E. Testing Company Pvt. Ltd.,"5,824,178",Accepted-AOC,25-May-2021,Orissa Mining Corporation
2018_ORULB_48439_19,BM-BDK-04-2018-19,Construction of CC road from Amulya Das house towards Narendra Sahoo house in Ward No.5 under Devolution of Fund (2018-19),Civil Works,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,07-Aug-2018 10:00 AM,NA ,90.0,No ,No,Online,14-Aug-2018 11:00 AM,Municipal Bodies||Bhadrak Municipality,Bhadrak,756100.0,1.0,"1,50,000",Bidyadhar Behera,"146,250",Rejected-Finance,10-May-2021,Municipal Bodies||Bhadrak Municipality
2018_ORULB_48743_15,BM-BDK-05-2018-19,"Construction of C.C. Road from Bhadrak Chandabali Road towards Maji Sahi in ward No.24,under M.V.Tax Grant 2018-19",Civil Work,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,21-Aug-2018 10:00 AM,NA ,90.0,No ,No,Online,28-Aug-2018 11:00 AM,Municipal Bodies||Bhadrak Municipality,"OFFICE OF THE MUNICIPAL COUNCIL, BHADRAK",756100.0,1.0,"1,20,000",Bidyadhar Behera,"110,400",Rejected-Finance,10-May-2021,Municipal Bodies||Bhadrak Municipality
2018_ORULB_48743_48,BM-BDK-05-2018-19,"Construction of Moinpur Road at Durgapur in ward No.29,under Devolution Funds 2018-19.",Civil Work,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,21-Aug-2018 10:00 AM,NA ,90.0,No ,No,Online,28-Aug-2018 11:00 AM,Municipal Bodies||Bhadrak Municipality,"OFFICE OF THE MUNICIPAL COUNCIL, BHADRAK",756100.0,1.0,"1,50,000",Bidyadhar Behera,"127,515",Accepted-AOC,10-May-2021,Municipal Bodies||Bhadrak Municipality
