Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2018_OLIC_47472_1,Bid Identification No- 2569 Date. 02.06.2018,Revival of Bhaliadiha II RL project under Khunta Block in Mayurbhanj District,Revival of Bhaliadiha II RL project under Khunta Block in Mayurbhanj District,Works,National Competitive Bid,Item Rate,Civil Works - Lift Irrigation Schemes,No,No,NA ,18-Jun-2018 10:00 AM,NA ,90.0,No ,No,Offline,29-Jun-2018 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Baripada,Baripada,757001.0,2.0,"12,97,919",NABIN KUMAR PAL,"1,297,919",Rejected-AOC,25-Jan-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Baripada
2018_OLIC_47472_2,Bid Identification No- 2569 Date. 02.06.2018,Revival of Pokharia II RL project under Suliapada Block in Mayurbhanj District,Revival of Pokharia II RL project under Suliapada Block in Mayurbhanj District,Works,National Competitive Bid,Item Rate,Civil Works - Lift Irrigation Schemes,No,No,NA ,18-Jun-2018 10:00 AM,NA ,90.0,No ,No,Offline,29-Jun-2018 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Baripada,Baripada,757001.0,2.0,"14,34,774",Gopinath Das,"1,434,774",Rejected-Finance,25-Jan-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Baripada
2018_OLIC_47472_3,Bid Identification No- 2569 Date. 02.06.2018,Revival of Badanachhana II TW project under Suliapada Block in Mayurbhanj District,Revival of Badanachhana II TW project under Suliapada Block in Mayurbhanj District,Works,National Competitive Bid,Item Rate,Civil Works - Lift Irrigation Schemes,No,No,NA ,18-Jun-2018 10:00 AM,NA ,90.0,No ,No,Offline,29-Jun-2018 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Baripada,Baripada,757001.0,2.0,"10,10,405",Transpower,"1,010,405",Rejected-AOC,25-Jan-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Baripada
2018_OLIC_47472_5,Bid Identification No- 2569 Date. 02.06.2018,Revival of Kantipur TW project under Betnoti Block in Mayurbhanj District,Revival of Kantipur TW project under Betnoti Block in Mayurbhanj District,Works,National Competitive Bid,Item Rate,Civil Works - Lift Irrigation Schemes,No,No,NA ,18-Jun-2018 10:00 AM,NA ,90.0,No ,No,Offline,29-Jun-2018 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Baripada,Baripada,757001.0,2.0,"9,04,665",Transpower,"904,665",Rejected-AOC,25-Jan-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Baripada
2018_OLIC_47472_6,Bid Identification No- 2569 Date. 02.06.2018,Revival of Chhachinapada TW project under Betnoti Block in Mayurbhanj District,Revival of Chhachinapada TW project under Betnoti Block in Mayurbhanj District,Works,National Competitive Bid,Item Rate,Civil Works - Lift Irrigation Schemes,No,No,NA ,18-Jun-2018 10:00 AM,NA ,90.0,No ,No,Offline,29-Jun-2018 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Baripada,Baripada,757001.0,2.0,"6,42,472",Transpower,"642,472",Rejected-AOC,25-Jan-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Baripada
2018_OLIC_48655_1,Bid Identification No- 3414 Date. 07.08.2018,Revival of Pedagadi II RL under Kaptipada Block,Revival of Pedagadi II RL under Kaptipada Block,Works,National Competitive Bid,Item Rate,Civil Works - Lift Irrigation Schemes,No,No,NA ,16-Aug-2018 10:00 AM,NA ,365.0,No ,No,Offline,24-Aug-2018 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Baripada,Baripada,757002.0,2.0,"13,41,315",MS AYUSH ENGINEERING AND COMPANY,"1,341,315",Accepted-AOC,25-Jan-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Baripada
2018_OLIC_49622_1,Bid Identification No- 3734 Date. 06.09.2018,Installation and energisation of Kalarafulia I and kalarafulia II TW under Morada Block in Mayurbhanj District,Installation and energisation of Kalarafulia I and kalarafulia II TW under Morada Block in Mayurbhanj District,Works,National Competitive Bid,Item Rate,Civil Works - Lift Irrigation Schemes,No,No,NA ,24-Sep-2018 10:00 AM,NA ,365.0,No ,No,Offline,10-Oct-2018 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Baripada,Baripada,757002.0,2.0,"16,23,753",Transpower,"1,623,753",Rejected-AOC,25-Jan-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Baripada
2018_OLIC_49622_10,Bid Identification No- 3734 Date. 06.09.2018,Installation and energisation of Dumuri TW under Suliapada Block in Mayurbhanj District,Installation and energisation of Dumuri TW under Suliapada Block in Mayurbhanj District,Works,National Competitive Bid,Item Rate,Civil Works - Lift Irrigation Schemes,No,No,NA ,24-Sep-2018 10:00 AM,NA ,365.0,No ,No,Offline,10-Oct-2018 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Baripada,Baripada,757002.0,2.0,"9,91,322",Transpower,"991,322",Rejected-AOC,24-Jan-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Baripada
2018_OLIC_49622_11,Bid Identification No- 3734 Date. 06.09.2018,Installation and energisation of Badsole Kantisahi TW under Suliapada Block in Mayurbhanj District,Installation and energisation of Badsole Kantisahi TW under Suliapada Block in Mayurbhanj District,Works,National Competitive Bid,Item Rate,Civil Works - Lift Irrigation Schemes,No,No,NA ,24-Sep-2018 10:00 AM,NA ,365.0,No ,No,Offline,10-Oct-2018 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Baripada,Baripada,757002.0,2.0,"8,61,369",M/S B.S.ENGINEERS AND CONSTRUCTION,"861,369",Not Admitted-Fee/PreQual/Technical,24-Jan-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Baripada
2018_OLIC_49622_12,Bid Identification No- 3734 Date. 06.09.2018,Installation and energisation of Badada II TW under Suliapada Block in Mayurbhanj District,Installation and energisation of Badada II TW under Suliapada Block in Mayurbhanj District,Works,National Competitive Bid,Item Rate,Civil Works - Lift Irrigation Schemes,No,No,NA ,24-Sep-2018 10:00 AM,NA ,365.0,No ,No,Offline,10-Oct-2018 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Baripada,Baripada,757002.0,2.0,"9,51,904",M/S B.S.ENGINEERS AND CONSTRUCTION,"951,904",Not Admitted-Fee/PreQual/Technical,24-Jan-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Baripada
