Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2019_OLIC_58283_1,07/2019-20 OLIC (BAM),Installation of 25 Nos Shallow Tube Wells different Block,Installation of Shallow Tube Well Projects,Works,Open Tender,Item Rate,Civil Works - Lift Irrigation Schemes,No,No,NA ,24-Dec-2019 11:00 AM,NA ,180.0,No ,No,Online,04-Jan-2020 12:00 PM,Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Berhampur,Different Blocks of Ganjam District,760006.0,1.0,"24,02,000",PRANAB PRAKASH ACHARYA,"2,485,901.81",Rejected-AOC,21-Jan-2023,Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Berhampur
2020_OLIC_62142_11,"08 / 2020-21, OLIC (CTC) / Dt. 27/07/2020",INSTALATION AND ENERGISATION OF BANGURISINGHA-VII LI PROJECT,INSTALATION AND ENERGISATION OF BANGURISINGHA-VII LI PROJECT,Works,Open Tender,Item Rate,Civil Works - Lift Irrigation Schemes,No,No,NA ,07-Aug-2020 11:00 AM,NA ,90.0,No ,No,Online,25-Aug-2020 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",BADAMBA BLOCK,754001.0,2.0,"29,84,000",BIJAY KUMAR BEHERA,"2,926,916",Accepted-AOC,13-Jan-2023,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack"
2020_OLIC_62142_9,"08 / 2020-21, OLIC (CTC) / Dt. 27/07/2020",INSTALATION AND ENERGISATION OF INDRANGA-II LI PROJECT,INSTALATION AND ENERGISATION OF INDRANGA-II LI PROJECT,Works,Open Tender,Item Rate,Civil Works - Lift Irrigation Schemes,No,No,NA ,07-Aug-2020 11:00 AM,NA ,90.0,No ,No,Online,25-Aug-2020 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",BADAMBA BLOCK,754001.0,2.0,"32,44,000",BIJAY KUMAR BEHERA,"3,179,701",Rejected-Technical,13-Jan-2023,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack"
2020_OLIC_62577_8,1671/24.08.2020,INSTALLATION OF GOLARA III RL PROJECT UNDER KANAS BLOCK IN PURI DISTRICT,INSTALLATION OF GOLARA III RL PROJECT UNDER KANAS BLOCK IN PURI DISTRICT,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,08-Sep-2020 02:00 PM,NA ,365.0,No ,No,Online,29-Sep-2020 03:00 PM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI,Division, Bhubaneswar",PURI,751002.0,1.0,"37,53,223",PRAMOD MANGARAJ,"3,190,615",Rejected-Technical,23-Jan-2023,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI,Division, Bhubaneswar"
2020_ORULB_64483_11,SNGM-05/2020-21,Improvement of Road towards MCC and MRF at Luhuradhipa in ward no 17,ROAD,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,10-Dec-2020 11:00 AM,NA ,60.0,No ,No,Online,24-Dec-2020 11:00 AM,Municipal Bodies||Sundargarh Municipality,SUNDARGARH,770001.0,1.0,,RASANAND PRUSETH,"1,181,072.69",Rejected-AOC,04-Jan-2023,Municipal Bodies||Sundargarh Municipality
2021_CEBMB_68091_1,e-BNID-01/ 2021-22,Restoration to LFB of Paikianalla near village Baniasahi from RD 800 M to 1050 M.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"7,46,000",Laxmi Behera,"745,356",Accepted-AOC,31-Jan-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar"
2021_CEBMB_68091_2,e-BNID-01/ 2021-22,Restoration to RFB of river Bodanadi from RD 5105 M to 5375 M near village Nuapalli.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"5,48,000",Jugal Kishor Behera,"547,433",Rejected-AOC,31-Jan-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar"
2021_CEBMB_68091_4,e-BNID-01/ 2021-22,Restoration to LFB of river Bodanadi from RD 186 M to 376 M near village Chamunda.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"7,04,000",TUKUNA POLAI,"703,204",Rejected-AOC,31-Jan-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar"
2021_CERWI_68097_8,ONLINE-BGH-01 OF 2021-22,"Repair and Renovation for Health and Wellness Centre at GAD, Uttam under NAM of 2020-21.",Building works,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,03-Jun-2021 11:00 AM,NA ,90.0,No ,No,Online,02-Jul-2021 11:00 AM,CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-BARGARH,BARGARH,768028.0,1.0,,MADHABI KUMBHAR,"427,149",Rejected-Finance,04-Jan-2023,CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-BARGARH
2021_CERWI_69632_12,ONLINE-BGH-02 OF 2021-22,Dasmile - Cheptibahal to Bhatbida,Road works,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,09-Jul-2021 11:00 AM,NA ,90.0,No ,No,Online,20-Jul-2021 11:00 AM,CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-BARGARH,BARGARH,768028.0,1.0,"17,70,000",SAMPADA SAHU,"1,765,435",Rejected-Finance,04-Jan-2023,CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-BARGARH
