Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2018_RWSS_51629_40,BID No 21 of 2018 - 19,Construction of 6.00 mtr ID Percolation well for RPWS to Village Gandpali under Agalpur Block in District of Balangir.,Construction of 6.00 mtr ID Percolation well for RPWS to Village Gandpali under Agalpur Block in District of Balangir.,Works,National Competitive Bid,Percentage,Civil Works - Water Works,No,No,NA ,17-Dec-2018 11:00 AM,NA ,120.0,No ,No,Online,03-Jan-2019 11:00 AM,Rural Water Supply and Sanitation||RWSS Circle Bolangir||RWSS Division Bolangir,Gandpali under Agalpur,767001.0,1.0,"13,26,220",ANUPAMA SWAIN,"1,438,949",Accepted-AOC,31-Mar-2021,Rural Water Supply and Sanitation||RWSS Circle Bolangir||RWSS Division Bolangir
2019_OMC_57400_2,NIT-29/Eproc/OMC/2019,Environment related Civil works for Block-A mining lease of GIOM in the District of Keonjhar.,Environment related Civil works for Block-A mining lease of GIOM in the District of Keonjhar.,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,21-Nov-2019 09:00 AM,NA ,180.0,No ,No,Online,06-Dec-2019 11:00 AM,Orissa Mining Corporation,Gandhamardan,758001.0,2.0,"1,47,37,000",DEBABRATA GIRI,"12,527,632.29",Rejected-Finance,25-Mar-2021,Orissa Mining Corporation
2019_ORULB_52825_51,16/SMC_SBP/2018-19,"Construction of road and drain from Gopalmal main road towards Mukhi Babu house at Danipali, w.no.19","Construction of road and drain from Gopalmal main road towards Mukhi Babu house at Danipali, w.no.19",Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,07-Feb-2019 11:00 AM,NA ,90.0,No ,No,Online,21-Feb-2019 11:00 AM,Municipal Bodies||Sambalpur Municipal Corporation,Sambalpur,768001.0,1.0,"8,48,706",Ajit Bag,"721,485.34",Accepted-AOC,16-Mar-2021,Municipal Bodies||Sambalpur Municipal Corporation
2019_RWSS_54703_19,BID No 32 of 2018 - 19,Construction of Pump House ESR OGR Laying of rising main distribution system single mouth stand post SVAVNRV chamber including supplying of necessary materials for RPWS to village Dhundimahul under Bangomunda Block.,Construction of Pump House ESR OGR Laying of rising main distribution system single mouth stand post SVAVNRV chamber including supplying of necessary materials for RPWS to village Dhundimahul under Bangomunda Block.,Works,National Competitive Bid,Percentage,Civil Works - Water Works,No,No,NA ,19-Mar-2019 12:00 PM,NA ,120.0,No ,No,Online,08-Apr-2019 11:00 AM,Rural Water Supply and Sanitation||RWSS Circle Bolangir||RWSS Division Bolangir,village Dhundimahul under Bangomunda Block,767040.0,2.0,"93,25,295",RUPESH AGRAWAL,"9,073,512",Rejected-AOC,26-Mar-2021,Rural Water Supply and Sanitation||RWSS Circle Bolangir||RWSS Division Bolangir
2019_RWSS_54731_31,BID No 34 of 2018 - 19,Construction of 4.50 mtr OD RCC Intake well and laying of 250mm dia MS gallery pipe line for RPWS to Village Salebhata under Agalpur Block in District of Balangir.,Construction of 4.50 mtr OD RCC Intake well and laying of 250mm dia MS gallery pipe line for RPWS to Village Salebhata under Agalpur Block in District of Balangir.,Works,National Competitive Bid,Percentage,Civil Works - Water Works,No,No,NA ,25-Mar-2019 01:00 PM,NA ,120.0,No ,No,Online,17-Apr-2019 11:00 AM,Rural Water Supply and Sanitation||RWSS Circle Bolangir||RWSS Division Bolangir,village Salebhata under Agalpur Block,767022.0,1.0,"13,89,596",SRI ANIL KUMAR MISHRA,"1,457,686",Rejected-AOC,17-Mar-2021,Rural Water Supply and Sanitation||RWSS Circle Bolangir||RWSS Division Bolangir
2019_RWSS_55808_24,BID NO 04 OF 2019 - 20,"Construction of Pump House , ESR, Laying of rising main, distribution system, single mouth stand post, SV/AV/NRV chamber, including supplying of necessary materials for RPWS to village Nuapali under Agalplur Block.","Construction of Pump House , ESR, Laying of rising main, distribution system, single mouth stand post, SV/AV/NRV chamber, including supplying of necessary materials for RPWS to village Nuapali under Agalplur Block.",Works,National Competitive Bid,Turn-key,Civil Works - Water Works,No,No,NA ,16-Aug-2019 11:00 AM,NA ,180.0,No ,No,Online,06-Sep-2019 11:00 AM,Rural Water Supply and Sanitation||RWSS Circle Bolangir||RWSS Division Bolangir,village Nuapali under Agalpur Block,767022.0,2.0,"86,75,941",MUSKAN GUPTA,"9,283,257",Rejected-AOC,11-Mar-2021,Rural Water Supply and Sanitation||RWSS Circle Bolangir||RWSS Division Bolangir
2019_RWSS_56328_16,BID NO 05 OF 2019 - 20,Construction of Pump House ESROGR Laying of rising main distribution system single mouth stand post SVAVNRV chamber including supplying of necessary materials for RPWS to village Bileisathi under Patnagarh Block.,Construction of Pump House ESROGR Laying of rising main distribution system single mouth stand post SVAVNRV chamber including supplying of necessary materials for RPWS to village Bileisathi under Patnagarh Block.,Works,National Competitive Bid,Percentage,Civil Works - Water Works,No,No,NA ,18-Sep-2019 11:00 AM,NA ,180.0,No ,No,Online,14-Oct-2019 11:00 AM,Rural Water Supply and Sanitation||RWSS Circle Bolangir||RWSS Division Bolangir,Bileisathi under Patnagarh Block,767025.0,2.0,"1,07,09,748",AJAY KUMAR AGRAWAL,"10,088,583",Accepted-AOC,15-Mar-2021,Rural Water Supply and Sanitation||RWSS Circle Bolangir||RWSS Division Bolangir
2020_CCEJE_63577_1,EE-THWD-06/2020-21(I),"Supply and installation of Solar Himax Light, Solar Street Light and LED Street Light system at Dam, Left Dyke and Right Dyke site of Telengiri Irrigation Project",Electrical works,Works,Open Tender,Percentage,Electrical Works,No,No,NA ,04-Nov-2020 10:00 AM,NA ,90.0,No ,No,Online,25-Nov-2020 12:30 PM,"CCE,Upper Kolab Project,Jeypore||CCE,Upper Kolab Project, Bariniput||EE, Telengiri Headworks Divn, Ambaguda",Ranigada,764057.0,2.0,"96,22,728",MARUTI CONSTRUCTIONS,"8,180,281",Rejected-Technical,12-Mar-2021,"CCE,Upper Kolab Project,Jeypore||CCE,Upper Kolab Project, Bariniput||EE, Telengiri Headworks Divn, Ambaguda"
2020_CCEJE_64894_1,EE-THWD-08/2020-21 (I),Construction of protection wall on nallah side of approach road to main plot near street lane No. 3 of R. and R. Colony No. VIII of T.M.I.P. at Biriphulgumma,Civil works,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,23-Dec-2020 04:00 PM,NA ,90.0,No ,No,Online,04-Jan-2021 12:30 PM,"CCE,Upper Kolab Project,Jeypore||CCE,Upper Kolab Project, Bariniput||EE, Telengiri Headworks Divn, Ambaguda",Biriphulgumma,764056.0,1.0,,BHAKTARAM KULDIP,"805,823",Rejected-AOC,12-Mar-2021,"CCE,Upper Kolab Project,Jeypore||CCE,Upper Kolab Project, Bariniput||EE, Telengiri Headworks Divn, Ambaguda"
2020_CCEJE_64896_1,EE-THWD-08/2020-21 (II),Construction of guard wall on nallah side near mandap and lane No. 6 and 7 in R. and R. Colony No. VIII of T.M.I.P. at Biriphulgumma,Civil works,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,23-Dec-2020 04:00 PM,NA ,90.0,No ,No,Online,04-Jan-2021 12:30 PM,"CCE,Upper Kolab Project,Jeypore||CCE,Upper Kolab Project, Bariniput||EE, Telengiri Headworks Divn, Ambaguda",Biriphulgumma,764056.0,1.0,,MOUSUMI RAY,"427,920",Rejected-AOC,12-Mar-2021,"CCE,Upper Kolab Project,Jeypore||CCE,Upper Kolab Project, Bariniput||EE, Telengiri Headworks Divn, Ambaguda"
