Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",5265_08_03_11_2023,2023_OLIC_97090_73,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"PAN,GSTof Civil License,Electrical License with PAN and GST, Rig Documents with his owner PAN andGST",16-Nov-2023 10:00 AM,28-Nov-2023 11:00 AM,16-Nov-2023 10:00 AM,24-Nov-2023 05:00 PM,16-Nov-2023 10:00 AM ,23-Nov-2023 05:00 PM ,16-Nov-2023 10:00 AM,24-Nov-2023 05:00 PM,10-Jan-2024 04:20 PM,"24,113",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"7,080",0.0,Nil,Nil,No,"Executive Engineer,L.I.Division, Jajpur Road","Executive Engineer,L.I.Division, Jajpur Road",PKG73,Installation and energisation of Lift Irrigation Projects at Hatapur Jhatia Sahi VII RL under Korai Block,DTCN Documents ,NA ,"24,11,284",Civil Works - Lift Irrigation Schemes,Electrical Works ,Tender,180.0,90.0,Jajpur Road,755019.0,NA ,NA ,NA ,"O/o Executive Engineer,L.I.Division, Jajpur Road",No ,No,AOC,30-Sep-2024,"INR 2,418,802",90.0,AJAYA KUMAR MISHRA,04-Oct-2024 01:06 PM,AOCPKG73.pdf (1810.00 KB),Execution and enrgisation of Hatapur Jhatiasahi VII RL under Korai Block,1.0,2331729.0,LAXMAN KUMAR SAHOO,INR,"2,418,802",1,2330055,DILLIP KUMAR ROUT,23-Nov-2023 11:53 AM,Rejected-Finance,Lost the Lottery,02-Feb-2024 03:31 PM,Finance,Opened Successfully,AJAYA KUMAR MISHRA,11-Jan-2024 10:07 AM,finance_474111.pdf,BOQ Comparative Chart,Ajaya Kumar Mishra,Internal,Bhanja Kishor Pradhan and Lakshmi Narayan Das,AJAYA KUMAR MISHRA,02-Feb-2024 03:32 PM,finsummary_474111.pdf (48.08 KB),"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",2023_OLIC_97090_73,5265_08_03_11_2023,PKG73,Technical,Opened Successfully,BHANJA KISHOR PRADHAN,05-Dec-2023 06:11 PM,technical_474111.pdf,Ajaya Kumar Mishra,Internal,Bhanja Kishor Pradhan and Lakshmi Narayan Das,AJAYA KUMAR MISHRA,10-Jan-2024 04:16 PM,10-Jan-2024 04:20 PM,techsummary_474111.pdf (35.98 KB),AOC
,,,,,,,,,,,,,,,,.pdf,DTCN Documents with their Supporting documents,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2331974,GITANJALI SARANGI PROPRIETOR- GITANJALI ENTERPRISES,24-Nov-2023 02:09 PM,Rejected-Finance,Lost the Lottery,02-Feb-2024 03:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2330896,JAGDEV PANDA,23-Nov-2023 08:50 PM,Rejected-Finance,Lost the Lottery,02-Feb-2024 03:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2331729,LAXMAN KUMAR SAHOO,24-Nov-2023 11:40 AM,Accepted-AOC,Accepted the bid,04-Oct-2024 01:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2328337,M/S LAXMI NRUSINGHA CONSTRUCTION AND POWER,24-Nov-2023 12:17 PM,Rejected-Finance,Lost the Lottery,02-Feb-2024 03:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2330770,M/s Maa Subarnmukhi Engineering,23-Nov-2023 01:45 PM,Rejected-Finance,Being L1 accepted the Bid,02-Feb-2024 03:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2331618,M/s Maheswari construction Pro-Amulya kumar sahoo,24-Nov-2023 11:02 AM,Rejected-Finance,Lost the Lottery,02-Feb-2024 03:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2331818,Ms. MANORANJAN THATOI,24-Nov-2023 09:28 AM,Rejected-Finance,Lost the Lottery,02-Feb-2024 03:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2331756,RABINARAYAN MISHRA,23-Nov-2023 08:34 PM,Rejected-Finance,Lost the Lottery,02-Feb-2024 03:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2331704,RANJIT KUMAR BEHERA,24-Nov-2023 11:14 AM,Rejected-Finance,Lost the Lottery,02-Feb-2024 03:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
