Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Forest Environment and Climate Change Department||RCCF cum FD STR Baripada||DFO Baripada,DFO-BPD-02/2024-25,2025_DFOBP_109341_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, GSTIN, PAN, AFFIDAVIT AND OTHER RELATED DOCUMENTS",13-Jan-2025 10:00 AM,24-Jan-2025 11:00 AM,13-Jan-2025 10:00 AM,22-Jan-2025 05:00 PM,13-Jan-2025 10:00 AM ,22-Jan-2025 05:00 PM ,13-Jan-2025 10:00 AM,22-Jan-2025 05:00 PM,"9,431",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"4,000",Nil,Nil,No,"Divisional Forest Officer, Baripada Division","At/PO-Baripada, Mayurbhanj, Odisha, 757001",Excavation of Waterbody near Kathagandia village inside Chandua RF of Deuli Range under OMBADC scheme 2023-24.,Excavation of Waterbody near Kathagandia village inside Chandua RF of Deuli Range under OMBADC scheme 2023-24.,Please refer Tender documents. ,NA ,"9,43,136",Civil Works - Water Works,NA ,Tender,90.0,45.0,Kathagandia,757081.0,NA ,NA ,NA ,"O/o the DFO, Baripada Forest Division",No ,No,AOC,19-Mar-2025,"INR 801,759.56",45.0,A. Uma Mahesh,19-Mar-2025 05:35 PM,Work_Order.pdf (195.00 KB),Qualified and Winner as per transparent lottery,1.0,2754910.0,INDUREKHA JENA,INR,"801,759.56",1,2771170,AJAY KUMAR GIRI,22-Jan-2025 03:51 PM,Rejected-AOC,Defeated in transparent lottery,19-Mar-2025 05:35 PM,Finance,23nos of Bid,Sumit Kumar Nayak,29-Jan-2025 11:24 AM,,BOQ Comparative Chart,"A. Uma Mahesh, OFS, DFO",Internal,"Sri Rabinarayana Mohanty, ACF, Sri Sumit Kumar Nayak, Jr. Accountant",A. Uma Mahesh,19-Mar-2025 05:21 PM,finsummary_525374.pdf (5524.83 KB),Forest Environment and Climate Change Department||RCCF cum FD STR Baripada||DFO Baripada,2025_DFOBP_109341_1,DFO-BPD-02/2024-25,Excavation of Waterbody near Kathagandia village inside Chandua RF of Deuli Range under OMBADC scheme 2023-24.,"A. Uma Mahesh, OFS, DFO",Internal,"Sri Rabinarayana Mohanty, ACF, Sri Sumit Kumar Nayak, Jr. Accountant",A. Uma Mahesh,19-Mar-2025 05:09 PM,techsummary_525374.pdf (5524.83 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2771061,AMARENDRA KUMAR BASHA,22-Jan-2025 03:24 PM,Rejected-AOC,Defeated in transparent lottery,19-Mar-2025 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2768225,AMRIT KUMAR SINGH,21-Jan-2025 11:53 AM,Rejected-AOC,Defeated in transparent lottery,19-Mar-2025 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2771364,ANANDA DAS,22-Jan-2025 04:44 PM,Rejected-AOC,Defeated in transparent lottery,19-Mar-2025 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2770116,ANUJ DAS,22-Jan-2025 10:36 AM,Rejected-AOC,Defeated in transparent lottery,19-Mar-2025 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2754432,CHAITANYA PANDIT,21-Jan-2025 04:46 PM,Rejected-AOC,Defeated in transparent lottery,19-Mar-2025 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2754910,INDUREKHA JENA,22-Jan-2025 12:28 PM,Accepted-AOC,Winner of the transparent lottery,19-Mar-2025 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2759276,MADHAB CHANDRA PALBABU,19-Jan-2025 06:34 PM,Rejected-AOC,Defeated in transparent lottery,19-Mar-2025 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2765839,MAKARANDA DAS,21-Jan-2025 10:53 AM,Rejected-AOC,Defeated in transparent lottery,19-Mar-2025 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2768775,NILAMBAR MOHAPATRA,21-Jan-2025 06:19 PM,Rejected-AOC,Defeated in transparent lottery,19-Mar-2025 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
