Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Balasore||BALIAPAL Block,PSBPL-02 of 2024-25,2024_PRBBI_108831_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"EMD,RC,GST,PAN,NRC and pthers as per DTCN",30-Dec-2024 10:00 AM,13-Jan-2025 11:00 AM,30-Dec-2024 10:00 AM,10-Jan-2025 05:00 PM,30-Dec-2024 10:00 AM ,10-Jan-2025 10:00 AM ,30-Dec-2024 10:00 AM,10-Jan-2025 05:00 PM,"25,429",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"6,000",Nil,Nil,No,BDO Baliapal,Baliapal Block Office,Construction of GPLF Office Building with Market Complex at Deula GP,Building Works,Please refer Tender documents. ,NA ,"25,42,914",Civil Works - Buildings,NA ,Tender,90.0,NA ,Deula,756026.0,NA ,NA ,NA ,Baliapal Block Office,No ,No,AOC,15-May-2025,"INR 2,161,731.924",180.0,POONAM ROUT,17-Mar-2025 06:24 PM,AOCDeulaGPLF.pdf (175.00 KB),1.0,2741175.0,PURNACHANDRA DALAI,INR,"2,161,731.924",1,2742749,ALAKA PATRA,10-Jan-2025 03:51 PM,Rejected-AOC,a,17-Mar-2025 06:25 PM,Finance,Bid opened,POONAM ROUT,14-Jan-2025 03:48 PM,finance_522407.pdf,BOQ Comparative Chart,BDO Baliapal,Internal,,POONAM ROUT,17-Mar-2025 06:12 PM,finsummary_522407.pdf (47.05 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Balasore||BALIAPAL Block,2024_PRBBI_108831_1,PSBPL-02 of 2024-25,Construction of GPLF Office Building with Market Complex at Deula GP,BDO Baliapal,Internal,,POONAM ROUT,17-Mar-2025 05:57 PM,techsummary_522407.pdf (47.05 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2741229,CHAITANYA NAYAK,09-Jan-2025 06:51 PM,Rejected-AOC,a,17-Mar-2025 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2741790,CHINMAY MOHAPATRA,10-Jan-2025 08:04 AM,Rejected-AOC,a,17-Mar-2025 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2742564,DAKTAR TUDU,10-Jan-2025 02:28 PM,Rejected-AOC,a,17-Mar-2025 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2742665,GANESH CHANDRA MOHAPATRA,10-Jan-2025 03:09 PM,Rejected-AOC,a,17-Mar-2025 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2741871,GYANABRATA SAHOO,10-Jan-2025 09:20 AM,Rejected-AOC,a,17-Mar-2025 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2741291,JAGANNATH ANDIA,10-Jan-2025 12:40 PM,Rejected-AOC,a,17-Mar-2025 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2742163,JYOTIGOPAL SAHU,10-Jan-2025 12:24 PM,Rejected-AOC,a,17-Mar-2025 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2740646,PRASANTA KUMAR PRADHAN,09-Jan-2025 03:39 PM,Rejected-AOC,a,17-Mar-2025 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2741175,PURNACHANDRA DALAI,09-Jan-2025 06:25 PM,Accepted-AOC,L1,17-Mar-2025 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
