Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"CE-BM,BSB Basin,Laxmiposi","59/ 23-24 of CEBM, SBB, Laxmiposi",2024_CEBML_102589_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"EMD, RC, GSTN, AFFIDAVIT, No Relation Certificate,PAN",14-Mar-2024 04:45 PM,06-Apr-2024 11:00 AM,14-Mar-2024 04:45 PM,05-Apr-2024 05:00 PM,14-Mar-2024 04:45 PM ,03-Apr-2024 05:00 PM ,14-Mar-2024 05:00 PM,05-Apr-2024 05:00 PM,17-Sep-2024 11:00 AM,"5,81,900",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"CE and BM, S and B Basin, Laxmiposi","Office of the CE and BM, S and B Basin, Laxmiposi",A. Bank Protection to left bank of River Dubdubi Near village Kasafal Jeti.,A. Bank Protection to left bank of River Dubdubi Near village Kasafal Jeti.,As per Technical Bid  ,NA ,"5,81,80,829",Civil Works - Others,NA ,Tender,90.0,365.0,Kasafal G.P. Balasore Sadar Block,756001.0,NA ,NA ,NA ,"Office of the CE and BM, S and B Basin, Laxmiposi",No ,No,AOC,02-Dec-2024,"INR 49,459,523",365.0,Ramakanta Mohapatra,20-Feb-2025 11:12 AM,59Sulipta.pdf (1200.00 KB),Awarded,1.0,2488013.0,SULIPTA SATAPATHY,INR,"49,459,523",1,2489975,Abani Kumar Giri,04-Apr-2024 10:43 PM,Rejected-Finance,As per approval of Financial bid,11-Nov-2024 01:07 PM,Finance,The financial bid documents of the above bidders have been downloaded successfully from website.,Ramakanta Mohapatra,18-Sep-2024 06:02 PM,finance_499919.pdf,BOQ Comparative Chart,Er Ramakanta Mohapatra,Internal,Er S K Dash Er M Mandal Er S K Das Er P Patra Er N K Mahalik Mr. A Praharaj,Ramakanta Mohapatra,11-Nov-2024 01:07 PM,finsummary_499919.pdf (4132.99 KB),"CE-BM,BSB Basin,Laxmiposi",2024_CEBML_102589_1,"59/ 23-24 of CEBM, SBB, Laxmiposi",A. Bank Protection to left bank of River Dubdubi Near village Kasafal Jeti.,Technical,The technical bid documents of the above bidders have been downloaded successfully from website.,Ramakanta Mohapatra,21-May-2024 01:37 PM,technical_499919.pdf,Er Ramakant Mohapartra,Internal,Er Santosh Das Er M Mandal Er P Patra Mr. A Praharaj Er B C Dash Er. P Panda,Ramakanta Mohapatra,13-Sep-2024 06:27 PM,17-Sep-2024 11:00 AM,techsummary_499919.pdf (4079.46 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2485459,ADAITYA SAHU,26-Mar-2024 10:45 AM,Rejected-Finance,As per approval of Financial bid,11-Nov-2024 01:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2490105,ADITYA NARAYAN PARIDA,05-Apr-2024 04:23 PM,Rejected-Finance,As per approval of Financial bid,11-Nov-2024 01:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2489939,Ajit Kumar Sahoo,04-Apr-2024 05:38 PM,Rejected-Finance,As per approval of Financial bid,11-Nov-2024 01:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2488988,Akshaya Kumar Mohanty,31-Mar-2024 07:15 PM,Rejected-Finance,As per approval of Financial bid,11-Nov-2024 01:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2489949,AMAN ARAVIND SAHOO,04-Apr-2024 06:24 PM,Rejected-Finance,As per approval of Financial bid,11-Nov-2024 01:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2479183,AMIYA KUMAR BEHURIA,17-Mar-2024 10:44 PM,Rejected-Finance,As per approval of Financial bid,11-Nov-2024 01:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2489728,AMIYA KUMAR MALLICK,03-Apr-2024 03:18 PM,Rejected-Finance,As per approval of Financial bid,11-Nov-2024 01:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2489838,AMRITA DAS,04-Apr-2024 10:28 AM,Rejected-Finance,As per approval of Financial bid,11-Nov-2024 01:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2488502,ANANTA PRASAD MALIK,04-Apr-2024 10:39 PM,Rejected-Finance,As per approval of Financial bid,11-Nov-2024 01:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
