Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
CCE Deo Irr Project Karanjia||CCE Deo Irr Project Karanjia||E.E.Deo canal Divn Karanjia,03/CCEDIP of 2024-25,2024_CCEDI_107581_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Cost of tender paper, EMD, GSTIN, PAN, Contractor RC, Affidavit, NRC, Any other document as per DTCN",27-Nov-2024 10:00 AM,12-Dec-2024 11:00 AM,27-Nov-2024 10:00 AM,11-Dec-2024 05:30 PM,27-Nov-2024 10:00 AM ,07-Dec-2024 01:00 PM ,27-Nov-2024 10:00 AM,11-Dec-2024 05:30 PM,02-Jan-2025 10:00 AM,"6,99,200",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",Nil,Nil,No,Chief Construction Engineer,"O/o the Chief Construction Engineer, Deo Irrigation Project, Karanjia","Construction of CC Trough wall from RD 00m to RD 3790m of Chaturisahi Minor off-taking at RD16738m of LMD including Budhabana SM-I,II,III and Bhurupada SM-I offtaking from Chaturisahi Minor of Deo Irrigation Project for the year 2024-25.","Construction of CC Trough wall from RD 00m to RD 3790m of Chaturisahi Minor off-taking at RD16738m of LMD including Budhabana SM-I,II,III and Bhurupada SM-I offtaking from Chaturisahi Minor of Deo Irrigation Project for the year 2024-25.",As per Technical Bid ,NA ,"6,99,12,405",Civil Works - Canal,Canal ,Tender,90.0,270.0,Saharpada,758016.0,NA ,NA ,NA ,"O/o the CCE, Deo Irrigation Project, Karanjia",No ,No,AOC,22-Jan-2025,"INR 59,432,536",270.0,Mahendra Behera,12-Feb-2025 06:45 PM,WorkOrderCCtroughwall0to3790Chaturisahi.pdf (666.00 KB),"Work Order issued to Sri Soumya samit Jena, A-Class Degree Engineering Contractor, At/PO-Kharasahapur, PS-Soro, Dist-Balasore-756046",1.0,2687943.0,SOUMYA SAMIT JENA,INR,"59,432,536",1,2686285,AB INFRAPROJECTS PVT LTD,10-Dec-2024 11:51 AM,Rejected-AOC,"Sri Soumya samit Jena, A-Class Degree Engineering Contractor is winner of the lottery.",12-Feb-2025 06:46 PM,Finance,The financial bid of 51 Nos bidder have been downloaded on dt.02.01.2025.,Mahendra Behera,02-Jan-2025 06:30 PM,finance_517989.pdf,BOQ Comparative Chart,"Er. Ajay Kumar Sethy, CCE, DIP, Karanjia",Internal,"1)Er. Ajay Kumar Sethy, CCE, DIP, Karanjia,2) Er. Mahendra Kumar Behera, SE, DCD, Karanjia, 3)Sri Dev Raj, DAO, DCD, Karanjia 4)Er. Saraswati Mahanta, Asst. to CCE, DIP, Karanjia",Mahendra Behera,03-Jan-2025 05:48 PM,finsummary_517989.pdf (1061.15 KB),CCE Deo Irr Project Karanjia||CCE Deo Irr Project Karanjia||E.E.Deo canal Divn Karanjia,2024_CCEDI_107581_1,03/CCEDIP of 2024-25,"Construction of CC Trough wall from RD 00m to RD 3790m of Chaturisahi Minor off-taking at RD16738m of LMD including Budhabana SM-I,II,III and Bhurupada SM-I offtaking from Chaturisahi Minor of Deo Irrigation Project for the year 2024-25.",Technical,"52 Nos bid received, opened and downloaded on dt.12.12.2024",Mahendra Behera,31-Dec-2024 09:34 PM,technical_517989.pdf,"Er. Ajay Kumar Sethy, CCE, DIP, Karanjia",Internal,"1)Er. Ajay Kumar Sethy, CCE, DIP, Karanjia,2) Er. Mahendra Kumar Behera, SE, DCD, Karanjia, 3)Sri Dev Raj, DAO, DCD, Karanjia 4)Er. Saraswati Mahanta, Asst. to CCE, DIP, Karanjia",Mahendra Behera,01-Jan-2025 04:35 PM,02-Jan-2025 10:00 AM,techsummary_517989.pdf (1051.49 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2689801,AMIT NAYAK,09-Dec-2024 05:19 PM,Rejected-AOC,"Sri Soumya samit Jena, A-Class Degree Engineering Contractor is winner of the lottery.",12-Feb-2025 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2689048,AMRIT PRADHAN,08-Dec-2024 09:51 PM,Rejected-AOC,"Sri Soumya samit Jena, A-Class Degree Engineering Contractor is winner of the lottery.",12-Feb-2025 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2692620,Anup kumar agrawal,11-Dec-2024 05:11 PM,Rejected-AOC,"Sri Soumya samit Jena, A-Class Degree Engineering Contractor is winner of the lottery.",12-Feb-2025 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2688165,bachaspati ghosh,07-Dec-2024 08:48 PM,Rejected-AOC,"Sri Soumya samit Jena, A-Class Degree Engineering Contractor is winner of the lottery.",12-Feb-2025 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2692288,DASARATHI TRIPATHY,11-Dec-2024 01:14 PM,Rejected-AOC,"Sri Soumya samit Jena, A-Class Degree Engineering Contractor is winner of the lottery.",12-Feb-2025 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2683449,DEBASISH BEHERA,05-Dec-2024 02:42 PM,Rejected-AOC,"Sri Soumya samit Jena, A-Class Degree Engineering Contractor is winner of the lottery.",12-Feb-2025 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2692292,DIPAK KUMAR PRATAP,11-Dec-2024 02:03 PM,Rejected-AOC,"Sri Soumya samit Jena, A-Class Degree Engineering Contractor is winner of the lottery.",12-Feb-2025 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2689746,Haresh Kumar Agrawal,09-Dec-2024 08:16 PM,Rejected-AOC,"Sri Soumya samit Jena, A-Class Degree Engineering Contractor is winner of the lottery.",12-Feb-2025 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2690914,Harihar Mahapatra,10-Dec-2024 05:15 PM,Rejected-AOC,"Sri Soumya samit Jena, A-Class Degree Engineering Contractor is winner of the lottery.",12-Feb-2025 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
