Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
CCE Deo Irr Project Karanjia||CCE Deo Irr Project Karanjia||E.E.Deo canal Divn Karanjia,03/CCEDIP of 2024-25,2024_CCEDI_107587_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"cost of tender paper, EMD, GSTIN, PAN, Contractor RC, Affidavit, NRC, any other document as per DTCN",27-Nov-2024 10:00 AM,12-Dec-2024 11:00 AM,27-Nov-2024 10:00 AM,11-Dec-2024 05:30 PM,27-Nov-2024 10:00 AM ,07-Dec-2024 01:00 PM ,27-Nov-2024 10:00 AM,11-Dec-2024 05:30 PM,02-Jan-2025 10:00 AM,"3,83,230",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",Nil,Nil,No,Chief Construction Engineer,"O/o the Chief Construction Engineer, Deo Irrigation Project, Karanjia","Construction of C.C Trough wall from RD 3790m to RD 5418m of Chaturisahi Minor offtaking at RD 16738m of LMD including Bhurupada SM-II, III and Khandeipada S/M offtaking from Chaturisahi Minor, Deo Irrigation Project for the year 2024-25.","Construction of C.C Trough wall from RD 3790m to RD 5418m of Chaturisahi Minor offtaking at RD 16738m of LMD including Bhurupada SM-II, III and Khandeipada S/M offtaking from Chaturisahi Minor, Deo Irrigation Project for the year 2024-25.",As per Technical Bid ,NA ,"3,83,20,159",Civil Works - Canal,Canal ,Tender,90.0,180.0,Saharpada,758016.0,NA ,NA ,NA ,"O/o the CCE, Deo Irrigation Project, Karanjia",No ,No,AOC,22-Jan-2025,"INR 32,575,967",180.0,Mahendra Behera,12-Feb-2025 05:27 PM,WorkOrderCCtrough3790to5418.pdf (763.00 KB),"Work Order issued to Sri Dasarathi Tripathy, A-Class Degree Engineering Contractor, At-Chupurundi, PO-Gadasahi, Dist-Puri-752017",1.0,2692312.0,DASARATHI TRIPATHY,INR,"32,575,967",1,2692545,ABHAYA PRASAD BISWAL,11-Dec-2024 03:26 PM,Rejected-Technical,Technically Non-Responsive,01-Jan-2025 05:15 PM,Finance,The financial bid of 41 nos bidder have been downloaded on dt.02.01.2025.,Mahendra Behera,02-Jan-2025 07:38 PM,finance_518001.pdf,BOQ Comparative Chart,"Er. Ajay Kumar Sethy, CCE, DIP, Karanjia",Internal,"1)Er. Ajay Kumar Sethy, CCE, DIP, Karanjia,2) Er. Mahendra Kumar Behera, SE, DCD, Karanjia, 3)Sri Dev Raj, DAO, DCD, Karanjia 4)Er. Saraswati Mahanta, Asst. to CCE, DIP, Karanjia",Mahendra Behera,03-Jan-2025 06:45 PM,finsummary_518001.pdf (581.40 KB),CCE Deo Irr Project Karanjia||CCE Deo Irr Project Karanjia||E.E.Deo canal Divn Karanjia,2024_CCEDI_107587_1,03/CCEDIP of 2024-25,"Construction of C.C Trough wall from RD 3790m to RD 5418m of Chaturisahi Minor offtaking at RD 16738m of LMD including Bhurupada SM-II, III and Khandeipada S/M offtaking from Chaturisahi Minor, Deo Irrigation Project for the year 2024-25.",Technical,"43 Nos bid received, opened and downloaded on dt.12.12.2024.",Mahendra Behera,31-Dec-2024 11:32 PM,technical_518001.pdf,"Er. Ajay Kumar Sethy, CCE, DIP, Karanjia",Internal,"1)Er. Ajay Kumar Sethy, CCE, DIP, Karanjia,2) Er. Mahendra Kumar Behera, SE, DCD, Karanjia, 3)Sri Dev Raj, DAO, DCD, Karanjia 4)Er. Saraswati Mahanta, Asst. to CCE, DIP, Karanjia",Mahendra Behera,01-Jan-2025 05:15 PM,02-Jan-2025 10:00 AM,techsummary_518001.pdf (857.76 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of quantity,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2692450,ABHILASH BISWAL,11-Dec-2024 03:17 PM,Rejected-AOC,"Sri Dasarathi Tripathy, A-Class Degree Engineering Contractor is the winner of the lottery.",12-Feb-2025 05:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2692037,Abinash Sahoo,11-Dec-2024 01:38 PM,Rejected-AOC,"Sri Dasarathi Tripathy, A-Class Degree Engineering Contractor is the winner of the lottery.",12-Feb-2025 05:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2689691,AMIT NAYAK,09-Dec-2024 05:05 PM,Rejected-AOC,"Sri Dasarathi Tripathy, A-Class Degree Engineering Contractor is the winner of the lottery.",12-Feb-2025 05:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2689078,AMRIT PRADHAN,08-Dec-2024 11:01 PM,Rejected-AOC,"Sri Dasarathi Tripathy, A-Class Degree Engineering Contractor is the winner of the lottery.",12-Feb-2025 05:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2692608,Anup kumar agrawal,11-Dec-2024 05:07 PM,Rejected-AOC,"Sri Dasarathi Tripathy, A-Class Degree Engineering Contractor is the winner of the lottery.",12-Feb-2025 05:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2688136,bachaspati ghosh,07-Dec-2024 08:15 PM,Rejected-AOC,"Sri Dasarathi Tripathy, A-Class Degree Engineering Contractor is the winner of the lottery.",12-Feb-2025 05:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2692312,DASARATHI TRIPATHY,11-Dec-2024 01:20 PM,Accepted-AOC,"Sri Dasarathi Tripathy, A-Class Degree Engineering Contractor is the winner of the lottery.",12-Feb-2025 05:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2689786,Haresh Kumar Agrawal,09-Dec-2024 08:22 PM,Rejected-AOC,"Sri Dasarathi Tripathy, A-Class Degree Engineering Contractor is the winner of the lottery.",12-Feb-2025 05:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2685034,JITENDRA KUMAR SENAPATI,06-Dec-2024 05:36 PM,Rejected-AOC,"Sri Dasarathi Tripathy, A-Class Degree Engineering Contractor is the winner of the lottery.",12-Feb-2025 05:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,2689812,JYOTI PRAKASH NAYAK,10-Dec-2024 05:56 PM,Rejected-AOC,"Sri Dasarathi Tripathy, A-Class Degree Engineering Contractor is the winner of the lottery.",12-Feb-2025 05:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
