Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||JATNI Block,21/PSJ/2024-25,2024_PRJAT_104826_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,17-Sep-2024 04:00 PM,03-Oct-2024 11:00 AM,17-Sep-2024 04:00 PM,01-Oct-2024 05:00 PM,17-Sep-2024 04:00 PM ,27-Sep-2024 05:00 PM ,17-Sep-2024 04:00 PM,01-Oct-2024 05:00 PM,"8,250",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"4,000",Nil,Nil,No,BDO JATNI,PANCHAYAT SAMITI JATNI,Repair and maintenance of C.C Road From P.W.D.Road to Central Bank and electrification thereat,AS PER DTCN,Please refer Tender documents. ,NA ,"8,25,044",Civil Works - Roads,NA ,Tender,120.0,90.0,PADHANSAHI,751002.0,NA ,NA ,NA ,PANCHAYAT SAMITI JATNI,No ,No,AOC,21-Feb-2025,"INR 701,371",90.0,RASHMITA NATH,21-Feb-2025 04:34 PM,centralbankAoc.pdf (451.00 KB),AOC,1.0,2560596.0,RSC ELECTRICAL AND CONSTRUCTION,INR,"701,371",1,2562576,ABHIJIT SAMANTARAY,01-Oct-2024 02:38 PM,Rejected-AOC,L2,21-Feb-2025 04:34 PM,Finance,tender opening,RASHMITA NATH,21-Feb-2025 04:21 PM,finance_506614.pdf,BOQ Comparative Chart,BDO,Internal,"BDO,AEE,CP,SO,AO,JE",RASHMITA NATH,21-Feb-2025 04:30 PM,finsummary_506614.pdf (782.77 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||JATNI Block,2024_PRJAT_104826_1,21/PSJ/2024-25,Repair and maintenance of C.C Road From P.W.D.Road to Central Bank and electrification thereat,BDO,Internal,"BDO,AEE,CP,SO,AO,JE",RASHMITA NATH,21-Feb-2025 04:23 PM,techsummary_506614.pdf (782.77 KB),AOC
,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2562826,ANIKET SAMANTARAY,30-Sep-2024 10:41 AM,Rejected-AOC,L2,21-Feb-2025 04:34 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2561920,BHAGIRATHI PRADHAN,28-Sep-2024 08:49 PM,Rejected-AOC,L2,21-Feb-2025 04:34 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2562016,GOURANGA BALIARSINGH,29-Sep-2024 11:34 AM,Rejected-AOC,L2,21-Feb-2025 04:34 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2560372,MOHAMMED KAUSAR,01-Oct-2024 10:20 AM,Rejected-AOC,L2,21-Feb-2025 04:34 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2559358,PRABHUDUTTA MOHANTY,27-Sep-2024 01:46 PM,Rejected-AOC,L2,21-Feb-2025 04:34 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2563866,PRASANTA KUMAR DIXIT,30-Sep-2024 05:59 PM,Rejected-AOC,L2,21-Feb-2025 04:34 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2562963,PRIYABRATA BALIARSINGH,30-Sep-2024 06:58 PM,Rejected-AOC,L2,21-Feb-2025 04:34 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2562884,RAKESH KUMAR CHHOTARAY,30-Sep-2024 11:21 AM,Rejected-AOC,L2,21-Feb-2025 04:34 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2560596,RSC ELECTRICAL AND CONSTRUCTION,26-Sep-2024 05:25 PM,Accepted-AOC,L1,21-Feb-2025 04:34 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
