Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"CCE Potteru Irr.Project,Balimela||CCE Potteru Irr.Project||Earth Dam Divn. Chitrakonda",SE-PID-BML-04/2024-25,2025_CCEBA_109398_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate duly registered in CDMS Portal, Active GSTIN, PAN, Affidavit",18-Jan-2025 10:00 AM,29-Jan-2025 11:00 AM,18-Jan-2025 10:00 AM,28-Jan-2025 05:00 PM,NA ,NA ,18-Jan-2025 10:00 AM,28-Jan-2025 05:00 PM,"7,600",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,"S.E, P.I.D, BALIMELA","S.E, P.I.D, BALIMELA",Improvement to left bank of GMC in between RD 3.653 km to RD 5.900 km,Improvement to left bank of GMC in between RD 3.653 km to RD 5.900 km,Please refer Tender documents. ,NA ,"7,52,846",Civil Works - Roads,NA ,Tender,90.0,45.0,BALIMELA,764051.0,NA ,NA ,NA ,"O/O SE, PID, BALIMELA",No ,No,AOC,28-Feb-2025,"INR 639,994",45.0,Ramakanta Patra,28-Feb-2025 06:42 PM,WORK_ORDER_4.pdf (679.00 KB),Agreement drawn vide Agreement No.146P1/2024-25 dtd.18.02.2025,1.0,2775944.0,AMIT KUMAR PAUL,INR,"639,994",1,2775944,AMIT KUMAR PAUL,26-Jan-2025 02:05 AM,Accepted-AOC,Lowest Valid Responsive Bidder Selected Through Transparent Lottery Process,28-Feb-2025 06:42 PM,Finance,BID OPENING SUMMARY,Ramakanta Patra,28-Feb-2025 05:46 PM,finance_525702.pdf,BOQ Comparative Chart,Er. Narendra Kumar Sitha,Internal,"Er. Narendra Kumar Sitha S.E., Er. Abhishek Sahu AEE (Estimator), Sri. Vijay Singh Meena (DAO)",Ramakanta Patra,28-Feb-2025 06:31 PM,finsummary_525702.pdf (1064.30 KB),"CCE Potteru Irr.Project,Balimela||CCE Potteru Irr.Project||Earth Dam Divn. Chitrakonda",2025_CCEBA_109398_4,SE-PID-BML-04/2024-25,Improvement to left bank of GMC in between RD 3.653 km to RD 5.900 km,Er. Narendra Kumar Sitha,Internal,"Er. Narendra Kumar Sitha S.E., Er. Abhishek Sahu AEE (Estimator), Sri. Vijay Singh Meena (DAO)",Ramakanta Patra,28-Feb-2025 06:17 PM,techsummary_525702.pdf (1907.78 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"Bid Cost, Bid Security (EMD), No Relation, No Litigation Certificate and Other Document as per DTCN",,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2781865,ANIMESH MONDAL,27-Jan-2025 09:03 PM,Rejected-Finance,Rejected Through Transparent Lottery Process,28-Feb-2025 06:31 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2776313,ASHOK KUMAR SARDAR,25-Jan-2025 01:10 PM,Rejected-Finance,Rejected Through Transparent Lottery Process,28-Feb-2025 06:31 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2782219,Bhabesh Dhali,27-Jan-2025 11:17 PM,Rejected-Finance,Rejected Through Transparent Lottery Process,28-Feb-2025 06:31 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2783300,BIKASH HALDAR,28-Jan-2025 12:57 PM,Rejected-Finance,Rejected Through Transparent Lottery Process,28-Feb-2025 06:31 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2772032,BIKRAM MONDAL,24-Jan-2025 08:33 PM,Rejected-Technical,Rejected,28-Feb-2025 06:17 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2777087,BISWAJIT SARDAR,25-Jan-2025 06:32 PM,Rejected-Finance,Rejected Through Transparent Lottery Process,28-Feb-2025 06:31 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2773845,CHAMPA RANI BISWAS,24-Jan-2025 11:06 AM,Rejected-Finance,Rejected Through Transparent Lottery Process,28-Feb-2025 06:31 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2775260,CHANDANA BALA,24-Jan-2025 06:38 PM,Rejected-Finance,Rejected Through Transparent Lottery Process,28-Feb-2025 06:31 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2776951,CHITTA BISWAS (S.C),25-Jan-2025 08:36 PM,Rejected-Finance,Rejected Through Transparent Lottery Process,28-Feb-2025 06:31 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
