Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||JATNI Block,21/PSJ/2024-25,2024_PRJAT_104764_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,17-Sep-2024 04:00 PM,03-Oct-2024 11:00 AM,17-Sep-2024 04:00 PM,01-Oct-2024 05:00 PM,17-Sep-2024 04:00 PM ,27-Sep-2024 05:00 PM ,17-Sep-2024 04:00 PM,01-Oct-2024 05:00 PM,"16,677",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"6,000",Nil,Nil,No,BDO JATNI,PANCHAYAT SAMITI JATNI,Const. of CC Road from Road from R.D.Road to Brudhashram and electrification thereat,AS PER DTCN,Please refer Tender documents. ,NA ,"16,67,747",Civil Works - Roads,NA ,Tender,120.0,90.0,JAMUKOLI,752050.0,NA ,NA ,NA ,PANCHAYAT SAMITI JATNI,No ,No,AOC,13-Feb-2025,"INR 1,417,752",90.0,RASHMITA NATH,13-Feb-2025 05:23 PM,AocRdroadtoBrudhashram.pdf (423.00 KB),AOC,1.0,2562571.0,ABHIJIT SAMANTARAY,INR,"1,417,752",1,2562571,ABHIJIT SAMANTARAY,01-Oct-2024 08:34 AM,Accepted-AOC,L1,13-Feb-2025 05:23 PM,Finance,tender opening,RASHMITA NATH,13-Feb-2025 05:10 PM,finance_506494.pdf,BOQ Comparative Chart,BDO,Internal,"BDO,AEE,CP,SO,AO,JE",RASHMITA NATH,13-Feb-2025 05:19 PM,finsummary_506494.pdf (721.44 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||JATNI Block,2024_PRJAT_104764_1,21/PSJ/2024-25,Const. of CC Road from Road from R.D.Road to Brudhashram and electrification thereat,BDO,Internal,"BDO,AEE,CP,SO,AO,JE",RASHMITA NATH,13-Feb-2025 05:14 PM,techsummary_506494.pdf (721.44 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2562818,ANIKET SAMANTARAY,30-Sep-2024 10:35 AM,Rejected-AOC,L2,13-Feb-2025 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2564148,BALARAM SAHOO,01-Oct-2024 12:43 AM,Rejected-AOC,L2,13-Feb-2025 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2560905,BD BIRENDRA PRASAD PRADHAN,27-Sep-2024 12:40 PM,Rejected-AOC,L2,13-Feb-2025 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2561759,BHAGIRATHI PRADHAN,28-Sep-2024 08:32 PM,Rejected-AOC,L2,13-Feb-2025 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2561982,GOURANGA BALIARSINGH,29-Sep-2024 10:43 AM,Rejected-AOC,L2,13-Feb-2025 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2563853,Manoranjan Sundaray,01-Oct-2024 10:06 AM,Rejected-AOC,L2,13-Feb-2025 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2564820,PARSURAM BIDHAR PROP-RAMESWARDEV SUPPLIER,01-Oct-2024 04:46 PM,Rejected-AOC,L2,13-Feb-2025 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2562829,PRABHUDUTTA MOHANTY,30-Sep-2024 05:11 PM,Rejected-AOC,L2,13-Feb-2025 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2563313,RAJASHREE CHHOTARAY,30-Sep-2024 01:47 PM,Rejected-AOC,L2,13-Feb-2025 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
